job_id,company,title,posted_at,deadline,status,job_category,is_intern,education,career_min_months,career_max_months,certificates,major,foreign_lang_test,foreign_lang_score,computer_skill
294,국립공원공단,[태백산] 태백산국립공원사무소 환경관리 기간제(한시인력) 직원 채용(4차) 공고,2026.06.30,2026.07.06,마감,기술설비,False,학력무관,12,36,기계정비산업기사,전공무관,,,무관
295,국립공원공단,[태백산] 태백산국립공원사무소 수익시설 기간제(한시인력) 직원 채용(2차) 공고,2026.06.30,2026.07.06,마감,기술설비,False,전문학사,36,60,"토목기사,정보통신기사",기계공학과,,,무관
296,한전KDN,한전KDN(주) 서울본부 강북지사 OA설비 유지보수 및 단순정비 일용근로자 모집공고 ,2026.06.30,2026.07.14,진행중,기술설비,False,고졸,12,36,기계정비산업기사,전공무관,,,무관
297,(주)한국가스기술공사,평택기지지사 기간제계약직(군휴직 대체인력) 채용 공고,2026.06.30,2026.07.14,진행중,기타,False,고졸,12,36,,전공무관,,,무관
298,한국교통안전공단,2026년 제3차 한국교통안전공단 인천본부 기간제근로자 채용공고,2026.06.30,2026.07.17,진행중,기술설비,False,전문학사,12,36,정보통신기사,전공무관,TOEFL,800,무관
299,충남대학교병원,[대전] 의생명연구원 연구교수(B)_의공학 분야 공개채용 모집공고,2026.06.30,2026.07.14,진행중,연구전문,False,박사,0,0,,관련 전공(공고별 상이),,,무관
300,충남대학교병원,[대전] 의생명연구원 연구교수(B)_생명과학_면역학분야 공개채용 모집공고(상시모집),2026.06.30,2027.06.30,진행중,연구전문,False,석사,36,72,,관련 전공(공고별 상이),,,필요
301,충남대학교병원,[대전_세종] 2026년도 임상교수요원 공개채용 모집공고,2026.06.30,2026.07.14,진행중,교육교원,False,학사,36,72,교원자격증,해당 교과 전공,,,무관
302,국립공원공단,[팔공산서부] 2026년 팔공산국립공원서부사무소 기간제(환경관리) 직원 채용(3차),2026.06.30,2026.07.14,진행중,기술설비,False,학사,0,0,,전공무관,,,무관
303,정보통신정책연구원,2026년 계약직연구원 공개채용(방송미디어),2026.06.30,2026.07.15,진행중,연구전문,False,학사,12,36,,관련 전공(공고별 상이),,,무관
304,한국교통안전공단,2026년 제3차 한국교통안전공단 경남본부 기간제근로자 채용공고,2026.06.30,2026.07.17,진행중,기술설비,False,전문학사,36,60,,전공무관,,,무관
305,기초과학연구원,제2026-1회 IBS 다차원 탄소재료 연구단 박사후연구원 채용공고,2026.06.30,2026.07.16,진행중,연구전문,False,석사,0,0,,관련 전공(공고별 상이),TOEIC Speaking,700,무관
306,한국교통안전공단,2026년 제3차 한국교통안전공단 연구기획처 기간제근로자 채용공고,2026.06.30,2026.07.17,진행중,기술설비,False,고졸,12,36,토목기사,전공무관,,,무관
307,한국방송통신전파진흥원,한국방송통신전파진흥원 개방형직위 채용 공고,2026.06.30,2026.07.14,진행중,기타,False,학력무관,12,36,,전공무관,,,무관
308,한국교통안전공단,2026년 제3차 한국교통안전공단 대구경북본부 기간제근로자 채용공고,2026.06.30,2026.07.17,진행중,기술설비,False,고졸,36,60,정보통신기사,전공무관,TOEIC,650,무관
309,한국교통안전공단,2026년 제3차 한국교통안전공단 자율주행자동차사고조사위원회사무국 기간제근로자 채용 공고,2026.06.30,2026.07.17,진행중,기술설비,False,전문학사,12,36,건축기사,전기공학과,,,필요
310,한국교통안전공단,한국교통안전공단 경영지원본부 운영지원처 2026년 제3차 기간제 근로자 채용(실무원-상담),2026.06.30,2026.07.17,진행중,기술설비,False,학사,36,60,,전공무관,,,무관
311,한전KPS(주),한전KPS(주)당진사업처 단기노무원 채용('26년도 1~4호기 탈황설비 경상정비공사 단기근로자 1차 채용),2026.06.30,2026.07.02,마감,기술설비,False,전문학사,0,0,토목기사,전공무관,,,무관
312,학교법인한국폴리텍,한국폴리텍대학 광주캠퍼스 업무직(대학운영직_조리사) 채용 공고,2026.06.29,2026.07.10,진행중,공무기능,False,학력무관,0,0,"지게차운전기능사,운전면허 1종",전공무관,,,무관
313,한국교통안전공단,2026년 제3차 한국교통안전공단 철도승인처 기간제근로자 채용공고,2026.06.29,2026.07.17,진행중,기술설비,False,전문학사,12,36,건축기사,전공무관,,,무관
314,한국보건사회연구원,한국보건사회연구원 정규직 신규채용(3차) 부연구위원,2026.06.29,2026.07.15,진행중,의료보건,False,전문학사,0,0,임상병리사,약학과,,,무관
315,한국문화관광연구원,한국문화관광연구원 위촉직원 채용 공고 [2026-23],2026.06.29,2026.07.06,마감,연구전문,False,박사,12,36,,관련 전공(공고별 상이),,,무관
316,한국보건사회연구원,한국보건사회연구원 정규직 신규채용(4차) 행정원_보훈제한경쟁,2026.06.29,2026.07.15,진행중,의료보건,False,전문학사,12,36,"요양보호사,간호사",간호학과,,,무관
317,한국교통안전공단,2026년 제3차 한국교통안전공단 자동차안전하자심의위원회사무국 기간제근로자 채용 공고,2026.06.29,2026.07.17,진행중,기술설비,False,학사,12,36,,기계공학과,TOEFL,700,필요
318,한국수력원자력(주),2026년도 제2차 신입사원(청원경찰) 선발,2026.06.29,2026.07.15,진행중,사무행정,False,학사,36,60,,전공무관,TOEFL,600,필요
319,대한법률구조공단,대한법률구조공단 상용직[환경관리직-고객응대] 직원 채용 공고,2026.06.29,2026.07.14,진행중,기술설비,False,학사,12,36,정보통신기사,전공무관,,,무관
320,한국보건의료인국가시험원,2026년도 제4차 한국보건의료인국가시험원 대체인력(기간제직원) 채용 공고 (인재채움뱅크),2026.06.29,2026.07.14,진행중,의료보건,False,전문학사,0,0,물리치료사,약학과,,,무관
321,한국환경연구원,[한국환경연구원] 임시직(산업폐수관리 정책) 채용 공고(0629),2026.06.29,2026.07.14,진행중,연구전문,False,학사,12,36,,관련 전공(공고별 상이),TOEIC,600,필요
322,한국교통안전공단,2026년 제3차 한국교통안전공단 대전세종충남본부 기간제근로자 채용공고,2026.06.29,2026.07.17,진행중,기술설비,False,전문학사,12,36,기계정비산업기사,토목공학과,,,무관
323,한국교통안전공단,2026년 제3차 한국교통안전공단 자율주행본부 기간제근로자 채용 공고,2026.06.29,2026.07.17,진행중,기술설비,False,학력무관,36,60,,전공무관,,,무관
324,한전KPS(주),한전KPS(주) 대구사업소 단기노무원 채용('26년도 대구 열병합발전시설 정기점검보수공사),2026.06.29,2026.07.01,마감,기술설비,False,학사,12,36,"정보통신기사,건축기사",전공무관,,,필요
325,인천국제공항공사,인천국제공항공사 2026년 방재직(소방직 및 야생동물통제직) 채용 공고,2026.06.29,2026.07.13,진행중,기타,False,학사,0,0,,전공무관,,,무관
326,국립공원공단,[내장산] 2026년 내장산국립공원사무소 기간제(수익시설) 직원 채용,2026.06.29,2026.07.06,마감,기술설비,False,학사,36,60,기계정비산업기사,전공무관,,,무관
327,한전KPS(주),한전KPS(주)한빛1사업처 한빛1호기 제28차 O/H공사 단기노무원 채용공고(3차),2026.06.29,2026.07.03,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
328,한국농업기술진흥원,2026년도 한국농업기술진흥원 제1차 종자사업본부 일반계약직 채용 공고,2026.06.29,2026.07.14,진행중,기타,False,전문학사,0,0,,전공무관,,,무관
329,국립공원공단,[다도해해상]2026년 다도해해상 한시인력(수상안전) 직원 채용,2026.06.29,2026.07.03,마감,기술설비,False,고졸,0,0,산업안전기사,전공무관,,,무관
330,농림수산식품교육문화정보원,2026년 하반기 통합 채용(일반직_ 계약직(육아휴직 대체)_ 체험형 청년인턴),2026.06.29,2026.07.15,진행중,사무행정,True,학력무관,0,0,,전공무관,,,무관
331,한전KDN,한전KDN(주) 대구본부 포항지사 AMI분야 작업원 모집공고,2026.06.29,2026.07.14,진행중,공무기능,False,학력무관,0,0,,전공무관,,,무관
332,부산대학교병원,2026년도 하반기 전문의료인력 공개채용 추가모집 공고(양산분원),2026.06.29,2026.07.06,마감,의료보건,False,학사,12,36,요양보호사,전공무관,,,무관
333,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 전북지사),2026.06.29,2026.07.06,마감,사무행정,True,전문학사,0,0,,전공무관,,,무관
334,한국교통안전공단,2026년 제3차 한국교통안전공단 충북본부 기간제근로자 채용공고,2026.06.29,2026.07.17,진행중,기술설비,False,고졸,12,36,전기기사,건축공학과,,,무관
335,한국장애인개발원,[제2026-76호] 2026년 제6차 강원특별자치도장애아동·발달장애인지원센터 장애아동지원팀 기간제 계약직 채용 공고,2026.06.29,2026.07.13,진행중,상담복지,False,학사,36,60,사회복지사 2급,전공무관,,,무관
336,한국교통안전공단,2026년 한국교통안전공단 서울본부 기간제근로자 채용(통합3차) 공고,2026.06.29,2026.07.17,진행중,기술설비,False,전문학사,12,36,건축기사,토목공학과,,,필요
337,한국토지주택공사,한국토지주택공사 광주전남지역본부 기간제근로자(사업관리 외) 채용공고(2026.07),2026.06.29,2026.07.15,진행중,사무행정,False,전문학사,0,0,,전공무관,,,무관
338,대한적십자사,[대한적십자사 인천지사] 육아휴직 대체인력(계약직) 채용 공고,2026.06.29,2026.07.15,진행중,기타,False,고졸,12,36,,전공무관,,,필요
339,국립공원공단,[변산반도생태탐방원] 2026년 3차 변산반도생태탐방원 기간제[한시인력(수익시설)] 직원 채용 추가접수 공고,2026.06.29,2026.07.03,마감,기술설비,False,고졸,0,0,,건축공학과,,,무관
340,근로복지공단,[순천지사] 공무직(보험가입조사원) 채용 공고,2026.06.29,2026.07.06,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
341,한전KDN,2026년도 공개모집형 청년인턴(고졸 또는 사회적배려대상자) 2차 채용,2026.06.29,2026.07.13,진행중,기타,True,전문학사,0,0,,전공무관,,,무관
342,근로복지공단,[광주지역본부] 청년(체험형)인턴 채용 공고,2026.06.29,2026.07.06,마감,기타,True,학력무관,0,0,,전공무관,,,무관
343,근로복지공단,[서산지사] 청년(체험형)인턴 채용 공고,2026.06.29,2026.07.12,진행중,기타,True,전문학사,0,0,,전공무관,,,무관
344,한국환경공단,한국환경공단 화학안전지원단 생활환경안전처 생활환경지원부 기간제근로자(촉탁라급) 채용 공고,2026.06.29,2026.07.13,진행중,기술설비,False,전문학사,36,60,"기계정비산업기사,산업안전기사",토목공학과,,,무관
345,한국보건복지인재원,(제2026-5호) 한국보건복지인재원 교수직 및 사회복무전임교수직 채용 공고,2026.06.29,2026.07.14,진행중,의료보건,False,학사,36,60,"응급구조사,방사선사",전공무관,,,무관
346,정보통신정책연구원,2026년 계약직연구원 공개채용(방송산업 실태조사),2026.06.29,2026.07.14,진행중,연구전문,False,학사,0,0,,관련 전공(공고별 상이),TOEFL,800,무관
347,대한무역투자진흥공사,2026년 하반기 체험형 청년인턴(장애인 전형) 모집,2026.06.29,2026.12.31,진행중,기타,True,고졸,0,12,,전공무관,,,무관
348,한국장애인고용공단,[한국장애인고용공단 경기남부직업능력개발원] 특정업무직(운영지원직) 시설정비원(3조3교대) 및 미화원 채용,2026.06.29,2026.07.09,진행중,기술설비,False,학사,0,0,,전공무관,,,필요
349,(재)축산환경관리원,축산환경관리원 2026년 제3회 직원(채용형 청년인턴) 채용공고,2026.06.27,2026.07.13,진행중,기술설비,True,학사,0,0,,전공무관,,,무관
350,한국마사회,한국마사회 경마지원직 채용공고(영천경마공원),2026.06.27,2026.07.15,진행중,기타,False,전문학사,0,0,,전공무관,,,무관
351,세종학당재단,2026년 세종학당재단 하반기 정규직_ 무기계약직 채용 공고,2026.06.26,2026.07.13,진행중,기술설비,False,전문학사,0,0,산업안전기사,전공무관,,,무관
352,대한적십자사,경인권역재활병원 정규직 간호사 채용 공고(2026.8.3.임용),2026.06.26,2026.07.12,진행중,의료보건,False,학사,0,0,임상병리사,간호학과,,,무관
353,대한적십자사,경인권역재활병원 비정규직(대체인력) 임상병리사 채용 공고(2026.8.7.임용),2026.06.26,2026.07.12,진행중,의료보건,False,석사,0,0,약사,물리치료학과,,,무관
354,제주대학교병원,「2026년도 블라인드 채용」 제주대학교병원 진료교수 모집공고(영상의학과),2026.06.26,2026.07.02,마감,교육교원,False,석사,0,0,,해당 교과 전공,,,무관
355,한국수력원자력(주),2026년도 제5차 경력사원(한울본부 청경대장) 선발,2026.06.26,2026.07.14,진행중,기타,False,학력무관,36,60,,전공무관,,,무관
356,국립중앙의료원,의사직 전문의 채용 재공고(내분비대사내과_ 중환자전담전문의),2026.06.26,2026.07.06,마감,의료보건,False,전문학사,36,60,임상병리사,물리치료학과,,,무관
357,전남대학교병원,2026년 6월 화순전남대학교병원 직원(대체근로자) 공개채용 공고 ,2026.06.26,2026.07.03,마감,기타,False,고졸,0,0,,전공무관,,,무관
358,에너지경제연구원,[에너지경제연구원] 위촉연구원 채용공고(에너지국제기구협력실),2026.06.26,2026.07.10,진행중,연구전문,False,학사,12,36,,관련 전공(공고별 상이),,,무관
359,한국인터넷진흥원,2026년 한국인터넷진흥원 기간제 근로자 3차 채용공고(연구지원직),2026.06.26,2026.07.13,진행중,기타,False,학력무관,12,36,,전공무관,,,필요
360,근로복지공단,[태백병원] 공무직(전기기계통신기사-기계분야) 채용 공고,2026.06.26,2026.07.03,마감,기술설비,False,고졸,36,60,토목기사,토목공학과,,,무관
361,근로복지공단,[대구병원] 기간제(물리치료사) 채용공고,2026.06.26,2026.07.03,마감,의료보건,False,학사,12,36,응급구조사,임상병리학과,,,무관
362,오송첨단의료산업진흥재단,오송첨단의료산업진흥재단 2026년 제3차 위촉직 채용 공고,2026.06.26,2026.07.10,진행중,기타,False,학력무관,12,36,,전공무관,TOEIC Speaking,700,필요
363,국가생명윤리정책원,(수정) 제2026-2차 직원 채용 공고,2026.06.26,2026.07.17,진행중,기타,False,학력무관,0,0,,전공무관,,,무관
364,학교법인한국폴리텍,한국폴리텍대학 대구캠퍼스 무기계약직원_업무직(조리원) 2차 채용 공고,2026.06.26,2026.07.13,진행중,기술설비,False,전문학사,0,0,정보통신기사,전공무관,,,무관
365,한국도로공사,한국도로공사 강릉지사 기간제근로자(상황관리원) 채용공고,2026.06.26,2026.07.08,진행중,사무행정,False,전문학사,0,0,MOS,전공무관,,,무관
366,한국도로공사,한국도로공사 연수원 하계 기간제근로자(조무원_ 청소원) 채용공고,2026.06.26,2026.07.03,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
367,동남권원자력의학원,[직원채용] 별정직 간호조무직(간호간병통합서비스병동/육아휴직대체) 공개 채용,2026.06.26,2026.07.13,진행중,의료보건,False,학사,0,0,임상병리사,간호학과,,,무관
368,한국환경연구원,[한국환경연구원] 2026년 제9차 인턴직(장애인 제한경쟁) 채용공고,2026.06.26,2026.07.13,진행중,연구전문,False,학사,0,0,,관련 전공(공고별 상이),,,무관
369,국립공원공단,[설악산] 설악산국립공원 기간제 직원[환경관리(한시인력)] 채용 공고,2026.06.26,2026.07.01,마감,기술설비,False,전문학사,12,36,산업안전기사,전공무관,,,무관
370,국립암센터,국립암센터 부속병원 입원전담전문의(내과) 초빙 공고,2026.06.26,2026.07.14,진행중,의료보건,False,전문학사,12,36,"간호사,요양보호사",전공무관,,,무관
371,주택관리공단(주),채용형 인턴 채용공고(주택관리공단 강원지사),2026.06.26,2026.07.03,마감,사무행정,True,학사,0,0,,전공무관,,,무관
372,경북대학교병원,칠곡경북대학교병원 2026년 6월 2차 임시직원 채용공고(원무지원 운영지원(청소)),2026.06.26,2026.07.02,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
373,한국농촌경제연구원,한국농촌경제연구원 2026년 제4차 청년인턴(장애인 제한경쟁) 채용 공고,2026.06.26,2026.07.10,진행중,연구전문,True,석사,0,0,,전공무관,,,무관
374,한국보훈복지의료공단,[부산보훈병원] 계약직(치과위생사) 긴급채용공고,2026.06.26,2026.07.06,마감,의료보건,False,전문학사,0,0,물리치료사,약학과,,,무관
375,한전KDN,한전KDN(주) 울산지사 배전분야 일용원 모집공고,2026.06.25,2026.07.10,진행중,공무기능,False,고졸,24,48,,전공무관,,,무관
376,서울대학교병원,서울대학교병원 블라인드 직원채용 (대체근로자) 공고 (장애인 특별우대),2026.06.25,2026.07.09,진행중,기타,False,전문학사,36,60,,전공무관,,,무관
377,한국교육과정평가원,2026년 제4차 한국교육과정평가원 청년인턴 채용 공고,2026.06.25,2026.07.10,진행중,교육교원,True,학력무관,0,0,,전공무관,,,무관
378,한국과학창의재단,2026년 제2차 한국과학창의재단 직원(위촉직) 채용 공고,2026.06.25,2026.07.10,진행중,기타,False,전문학사,0,0,,전공무관,,,무관
379,근로복지공단,[순천병원] 기간제 의사(산부인과) 채용 공고,2026.06.25,2026.07.06,마감,의료보건,False,학사,0,0,"간호사,방사선사",약학과,,,무관
380,근로복지공단,[태백병원] 의료직 4급(약사) 채용 공고,2026.06.25,2026.07.06,마감,의료보건,False,학사,0,0,"응급구조사,요양보호사",물리치료학과,,,무관
381,분당서울대학교병원,분당서울대학교병원 단시간일반직(선임급연구원) 채용공고,2026.06.25,2026.07.06,마감,연구전문,False,박사,36,72,,관련 전공(공고별 상이),,,무관
382,분당서울대학교병원,분당서울대학교병원 단시간일반직 채용공고,2026.06.25,2026.07.06,마감,사무행정,False,학사,0,0,,행정학과,,,무관
383,분당서울대학교병원,분당서울대학교병원 직원(계약업무지원직) 채용공고,2026.06.25,2026.07.06,마감,기타,False,전문학사,0,0,,전공무관,,,무관
384,분당서울대학교병원,분당서울대학교병원 직원(계약사무직_ 계약보건직) 채용공고,2026.06.25,2026.07.06,마감,의료보건,False,전문학사,36,60,방사선사,임상병리학과,,,무관
385,분당서울대학교병원,분당서울대학교병원 직원(계약보건직) 채용공고,2026.06.25,2026.07.06,마감,의료보건,False,학사,36,60,간호사,임상병리학과,OPIc,650,무관
386,국립공원공단,[태안] 2026년 태안해안 기간제(수익시설) 직원 채용 재공고,2026.06.25,2026.07.06,마감,기술설비,False,고졸,0,0,산업안전기사,토목공학과,OPIc,600,무관
387,서울올림픽기념국민체육진흥공단,서울올림픽기념국민체육진흥공단 파크텔 연회예약실(단기지원직_ 육아휴직 대체인력) 채용공고,2026.06.25,2026.07.10,진행중,기타,False,고졸,0,0,,전공무관,TOEFL,600,무관
388,동남권원자력의학원,[직원채용] 정규직 간호직(외래특수간호과 수술실) 공개 채용,2026.06.25,2026.07.09,진행중,의료보건,False,전문학사,0,0,,임상병리학과,,,무관
389,한국전력공사,(수정) 기간제근로자(대체인력) 채용공고[대전세종충남본부 천안지사_ 대덕유성지사],2026.06.25,2026.07.09,진행중,기타,False,학력무관,12,36,,전공무관,,,무관
390,한국농촌경제연구원,한국농촌경제연구원 2026-9차(재공모) 계약직 채용 공고,2026.06.25,2026.07.06,마감,연구전문,False,학사,0,0,,전공무관,,,무관
391,한국환경연구원,[한국환경연구원] 2026년 제8차 인턴직 채용공고,2026.06.25,2026.07.10,진행중,연구전문,False,석사,0,0,,전공무관,TOEIC,800,무관
392,국립공원공단,[한려동부] 2026년 한려해상국립공원동부사무소 한시인력(수상안전관리원) 직원 채용 재공고,2026.06.25,2026.07.01,마감,기술설비,False,전문학사,12,36,,전기공학과,,,무관
393,한국화학연구원,한국화학연구원 계약직 채용 공고,2026.06.25,2026.07.09,진행중,연구전문,False,석사,0,0,,전공무관,OPIc,650,무관
394,대한적십자사,[울산혈액원] 비정규직 한시적근로자 사무보조원 모집 공고,2026.06.25,2026.07.12,진행중,사무행정,False,학사,12,36,컴퓨터활용능력 1급,전공무관,TOEFL,800,필요
395,대한법률구조공단,대한법률구조공단 창원지부 청년인턴 공개경쟁 채용시험 공고,2026.06.25,2026.07.10,진행중,기타,True,학사,0,0,,전공무관,,,무관
396,국립공원공단,[한려동부] 2026년 한려해상국립공원동부사무소 한시인력(환경관리) 직원 채용,2026.06.25,2026.07.01,마감,기술설비,False,전문학사,36,60,기계정비산업기사,전공무관,,,무관
397,코레일테크(주),2026년 제3차 공무직사원 채용 공고,2026.06.25,2026.07.09,진행중,공무기능,False,학력무관,0,0,,전공무관,,,무관
398,학교법인한국폴리텍,2026년 한국폴리텍대학 포항캠퍼스 업무직(조리원)채용 공고,2026.06.25,2026.07.06,마감,공무기능,False,고졸,0,0,,전공무관,,,무관
399,제주대학교병원,제주대학교병원 단기간 계약직(중앙물류이송)_ 휴직대체 계약직(조리·배식원) 모집공고,2026.06.24,2026.06.30,마감,기타,False,전문학사,0,0,,전공무관,,,무관
400,한국보건사회연구원,한국보건사회연구원 청년인턴 채용 공고(경영지원/연구기획분야),2026.06.24,2026.07.09,진행중,의료보건,True,학력무관,0,0,,전공무관,,,무관
401,학교법인한국폴리텍, 한국폴리텍대학 전남캠퍼스 업무직(조리원) 공개 채용 공고,2026.06.24,2026.07.02,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
402,국립암센터,국립암센터 소아청소년과 촉탁의(당직전담의) 초빙 공고,2026.06.24,2026.07.10,진행중,공무기능,False,고졸,12,24,,전공무관,,,무관
403,한국환경연구원,[한국환경연구원] 임시직(물환경 정책) 채용 공고(0624),2026.06.24,2026.07.09,진행중,연구전문,False,석사,12,36,,관련 전공(공고별 상이),,,무관
404,국악방송,국악방송 직원 채용 공고,2026.06.24,2026.07.09,진행중,기타,False,학력무관,0,0,,전공무관,,,필요
405,한국기상산업기술원,2026년도 제3회 공개채용,2026.06.24,2026.07.08,진행중,기타,False,고졸,0,0,,전공무관,,,무관
406,국립광주과학관,국립광주과학관 2026년도 제4회 직원 공개 및 제한경쟁 채용공고,2026.06.24,2026.07.10,진행중,기타,False,학력무관,0,0,,전공무관,,,무관
407,국립광주과학관,국립광주과학관 2026년도 AI라운지 사업 프로젝트 계약직 공개경쟁 채용,2026.06.24,2026.07.10,진행중,기타,False,전문학사,0,0,,전공무관,,,무관
408,국립공원공단,[소백산생태탐방원] 2026년 소백산생태탐방원 국립공원지킴이(녹색순찰대) 채용(2차) 재공고,2026.06.24,2026.07.06,마감,공무기능,False,학력무관,0,0,,전공무관,,,무관
409,한국도로공사,한국도로공사 도로교통연구원 기간제근로자(연구원) 채용공고,2026.06.24,2026.07.01,마감,연구전문,False,석사,12,36,,관련 전공(공고별 상이),,,필요
410,근로복지공단,[대구병원] 공무직(시설경비원) 채용 공고,2026.06.24,2026.07.01,마감,기술설비,False,고졸,12,36,,전기공학과,TOEIC,650,필요
411,근로복지공단,[대구병원] 공무직(사무원) 채용 공고,2026.06.24,2026.07.01,마감,공무기능,False,학력무관,24,48,"조리사,지게차운전기능사",전공무관,,,무관
412,근로복지공단,[안산병원] 공무직(전기기계통신기사-기계분야) 채용 공고,2026.06.24,2026.07.01,마감,기술설비,False,학력무관,0,0,,전공무관,,,무관
413,민주화운동기념사업회,민주화운동기념사업회 2026년 제3차 직원 (공무직_ 기간제) 채용 공고,2026.06.24,2026.07.09,진행중,공무기능,False,학력무관,0,0,,전공무관,,,무관
414,한국환경연구원,[한국환경연구원] 임시직(생태) 채용 공고(0624),2026.06.24,2026.07.09,진행중,연구전문,False,박사,36,72,,전공무관,TOEIC,800,무관
415,시청자미디어재단,시청자미디어재단 2026년 제3차 채용 공고(무기계약직_ 기간제계약직),2026.06.24,2026.07.09,진행중,기술설비,False,전문학사,0,0,,전공무관,,,무관
416,국방과학연구소,국방과학연구소 부설 국방신속획득기술연구원 2026년도 2차 공개채용,2026.06.24,2026.07.10,진행중,연구전문,False,박사,36,72,,전공무관,,,무관
417,(주)한국가스기술공사,한국가스기술공사 관로검사 기간제계약직 채용 공고,2026.06.24,2026.07.09,진행중,기타,False,전문학사,0,0,,전공무관,,,필요
418,한국해양수산개발원,2026년 한국해양수산개발원 제2차 청년인턴(체험형) 신규 채용 공고,2026.06.24,2026.07.07,마감,기타,True,고졸,0,0,,전공무관,,,무관
419,한국해양수산개발원,2026년 한국해양수산개발원 제3차 기간제근로자(사무직) 채용 공고,2026.06.24,2026.07.15,진행중,사무행정,False,학사,12,36,전산회계,회계학과,,,필요
420,한국해양수산개발원,2026년 한국해양수산개발원 제3차 기간제근로자(연구직) 채용 공고,2026.06.24,2026.07.15,진행중,연구전문,False,박사,36,72,,관련 전공(공고별 상이),TOEIC Speaking,800,무관
421,대한무역투자진흥공사,2026년 KOTRA 행정직 채용 공고,2026.06.24,2026.07.10,진행중,사무행정,False,학력무관,0,0,,전공무관,,,무관
422,한국장애인개발원,[제2026-75호] 유니버설디자인환경부(UD환경정책기획팀) 기간제 계약직 채용 공고,2026.06.24,2026.07.10,진행중,기타,False,학력무관,12,36,,전공무관,TOEIC Speaking,650,무관
423,한국산업안전보건공단,[안전보건공단 서울광역본부] 강원동부지사 업무직 보훈제한경쟁(환경미화원) 채용공고,2026.06.24,2026.07.06,마감,의료보건,False,학사,36,60,"약사,응급구조사",임상병리학과,TOEIC Speaking,650,무관
424,한전KDN,한전KDN(주) 강남지사 배전자동화 분야 작업원 모집공고,2026.06.24,2026.07.08,진행중,공무기능,False,학력무관,0,0,지게차운전기능사,전공무관,,,무관
425,한국마약퇴치운동본부,한국마약퇴치운동본부 2026년 제3차 채용공고,2026.06.24,2026.07.08,진행중,기타,False,전문학사,0,0,,전공무관,,,무관
426,국립중앙의료원,계약직 연구원-휴직대체(충남응급의료지원센터) 채용 재공고,2026.06.24,2026.07.06,마감,연구전문,False,학사,36,72,,관련 전공(공고별 상이),OPIc,650,필요
427,근로복지공단,[청주지사] 기간제(보험가입조사원) 채용 공고,2026.06.24,2026.07.01,마감,기타,False,학력무관,0,0,,전공무관,,,무관
428,학교법인한국폴리텍,한국폴리텍대학 충남캠퍼스 업무직(대학운영직 조리사) 채용 공고,2026.06.24,2026.07.01,마감,공무기능,False,학력무관,24,48,지게차운전기능사,전공무관,,,무관
429,근로복지공단,[용인지사] 청년(체험형)인턴 채용 공고,2026.06.24,2026.07.01,마감,기타,True,학력무관,0,0,,전공무관,,,무관
430,학교법인한국폴리텍,한국폴리텍대학 충남캠퍼스 비정규직(업무지원직 식당업무보조) 채용 공고,2026.06.24,2026.07.01,마감,기타,False,학력무관,12,36,,전공무관,,,무관
431,육아정책연구소,(수정) [제2026-11호] 육아정책연구소 계약직 행정원(대체근무자) 채용 ,2026.06.24,2026.07.08,진행중,연구전문,False,석사,12,36,,전공무관,OPIc,600,필요
432,산업연구원,2026년 제9차 위촉직원 채용공고,2026.06.24,2026.07.09,진행중,기타,False,학력무관,36,60,,전공무관,,,필요
433,한전KPS(주),한전KPS(주) 영흥사업처 4호기 계획예방정비공사 단기노무원 모집(기술부),2026.06.24,2026.06.26,마감,기술설비,False,학력무관,36,60,토목기사,토목공학과,,,무관
434,한국장애인개발원,[제2026-74호] 2026년도 제4차 서울시장애아동·발달장애인지원센터 기간제 계약직 채용 공고,2026.06.24,2026.07.09,진행중,상담복지,False,전문학사,12,36,사회복지사 1급,심리학과,,,필요
435,국민연금공단,본부 공무직(시설직) 공개채용,2026.06.24,2026.07.01,마감,기술설비,False,학사,0,0,산업안전기사,전기공학과,,,필요
436,국립생태원,2026년 제5차 국립생태원 기간제근로자(수탁과제) 채용 공고,2026.06.24,2026.07.09,진행중,기타,False,학력무관,36,60,,전공무관,,,무관
437,한국산업은행,한국산업은행 2026년 2차 청년인턴 채용공고,2026.06.24,2026.07.09,진행중,기타,True,전문학사,0,0,,전공무관,,,무관
438,KDI국제정책대학원,[KDI국제정책대학원] 2026년 제7차 위촉직 채용(교육행정_ 연구행정),2026.06.24,2026.07.09,진행중,교육교원,False,석사,12,36,교원자격증,해당 교과 전공,TOEIC Speaking,600,무관
439,서울요양원,국민건강보험공단 서울요양원 직원 채용공고,2026.06.23,2026.07.07,마감,기타,False,전문학사,0,0,,전공무관,,,무관
440,한국장애인개발원,[제2026-69호] 2026년도 제4차 전북특별자치도장애아동ㆍ발달장애인지원센터 기간제 계약직 채용 공고,2026.06.23,2026.06.30,마감,상담복지,False,학사,36,60,,아동학과,,,무관
441,국립공원공단,국립공원공단 공무직(사무행정_비서) 직원 채용,2026.06.23,2026.07.07,마감,공무기능,False,고졸,12,24,,전공무관,,,무관
