roadmap_item_id,concept_id,fill_kind
ri_demo_fullstack_dp_fullstack_07_4,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_dp_fullstack_08_1,cc_fullstack_multi-tenant,dev
ri_demo_fullstack_dp_fullstack_08_2,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_dp_fullstack_08_2,cc_fullstack_api-contract,dev
ri_demo_fullstack_dp_fullstack_08_3,cc_fullstack_error-ux,dev
ri_demo_fullstack_dp_fullstack_08_3,cc_fullstack_rdb-schema,normal
ri_demo_fullstack_dp_fullstack_08_4,cc_fullstack_deploy-pipeline,normal
ri_demo_fullstack_dp_fullstack_09_1,cc_fullstack_perf-tuning,dev
ri_demo_fullstack_dp_fullstack_09_2,cc_fullstack_deploy-pipeline,dev
ri_demo_fullstack_dp_fullstack_09_3,cc_fullstack_e2e-feature,normal
ri_demo_fullstack_dp_fullstack_09_3,cc_fullstack_api-contract,dev
ri_demo_fullstack_dp_fullstack_09_4,cc_fullstack_error-ux,normal
ri_demo_fullstack_dp_fullstack_09_4,cc_fullstack_rdb-schema,normal
ri_demo_devops_overall_1,cc_devops_k8s-deploy,normal
ri_demo_devops_overall_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_overall_2,cc_devops_iac-terraform,normal
ri_demo_devops_overall_2,cc_devops_network-design,normal
ri_demo_devops_overall_3,cc_devops_observability-stack,normal
ri_demo_devops_overall_3,cc_devops_incident-retro,normal
ri_demo_devops_overall_4,cc_devops_collab-ops,normal
ri_demo_devops_overall_4,cc_devops_release-docs,normal
ri_demo_devops_bigtech_platform_1,cc_devops_slo-alerting,dev
ri_demo_devops_bigtech_platform_1,cc_devops_k8s-deploy,normal
ri_demo_devops_bigtech_platform_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_bigtech_platform_2,cc_devops_multi-cluster,dev
ri_demo_devops_bigtech_platform_2,cc_devops_iac-terraform,normal
ri_demo_devops_bigtech_platform_2,cc_devops_network-design,normal
ri_demo_devops_bigtech_platform_3,cc_devops_observability-stack,normal
ri_demo_devops_bigtech_platform_3,cc_devops_incident-retro,normal
ri_demo_devops_bigtech_platform_4,cc_devops_collab-ops,normal
ri_demo_devops_bigtech_platform_4,cc_devops_release-docs,normal
ri_demo_devops_startup_1,cc_devops_iac-terraform,dev
ri_demo_devops_startup_1,cc_devops_k8s-deploy,normal
ri_demo_devops_startup_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_startup_2,cc_devops_observability-stack,dev
ri_demo_devops_startup_2,cc_devops_iac-terraform,dev
ri_demo_devops_startup_2,cc_devops_network-design,normal
ri_demo_devops_startup_3,cc_devops_observability-stack,dev
ri_demo_devops_startup_3,cc_devops_incident-retro,normal
ri_demo_devops_startup_4,cc_devops_collab-ops,normal
ri_demo_devops_startup_4,cc_devops_release-docs,normal
ri_demo_devops_b2b_saas_1,cc_devops_iac-terraform,dev
ri_demo_devops_b2b_saas_1,cc_devops_k8s-deploy,normal
ri_demo_devops_b2b_saas_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_b2b_saas_2,cc_devops_iac-terraform,dev
ri_demo_devops_b2b_saas_2,cc_devops_network-design,dev
ri_demo_devops_b2b_saas_3,cc_devops_observability-stack,normal
ri_demo_devops_b2b_saas_3,cc_devops_incident-retro,normal
ri_demo_devops_b2b_saas_4,cc_devops_collab-ops,normal
ri_demo_devops_b2b_saas_4,cc_devops_release-docs,normal
ri_demo_devops_fintech_finance_1,cc_devops_zero-downtime,dev
ri_demo_devops_fintech_finance_1,cc_devops_k8s-deploy,normal
ri_demo_devops_fintech_finance_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_fintech_finance_2,cc_devops_slo-alerting,dev
ri_demo_devops_fintech_finance_2,cc_devops_iac-terraform,normal
ri_demo_devops_fintech_finance_2,cc_devops_network-design,normal
ri_demo_devops_fintech_finance_3,cc_devops_access-control,dev
ri_demo_devops_fintech_finance_3,cc_devops_observability-stack,normal
ri_demo_devops_fintech_finance_3,cc_devops_incident-retro,normal
ri_demo_devops_fintech_finance_4,cc_devops_collab-ops,normal
ri_demo_devops_fintech_finance_4,cc_devops_release-docs,normal
ri_demo_devops_si_enterprise_1,cc_devops_release-docs,dev
ri_demo_devops_si_enterprise_1,cc_devops_k8s-deploy,normal
ri_demo_devops_si_enterprise_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_si_enterprise_2,cc_devops_iac-terraform,normal
ri_demo_devops_si_enterprise_2,cc_devops_network-design,dev
ri_demo_devops_si_enterprise_3,cc_devops_observability-stack,normal
ri_demo_devops_si_enterprise_3,cc_devops_incident-retro,normal
ri_demo_devops_si_enterprise_4,cc_devops_collab-ops,normal
ri_demo_devops_si_enterprise_4,cc_devops_release-docs,dev
ri_demo_devops_game_1,cc_devops_network-design,dev
ri_demo_devops_game_1,cc_devops_k8s-deploy,normal
ri_demo_devops_game_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_game_2,cc_devops_stateful-workload,dev
ri_demo_devops_game_2,cc_devops_iac-terraform,normal
ri_demo_devops_game_2,cc_devops_network-design,dev
ri_demo_devops_game_3,cc_devops_observability-stack,normal
ri_demo_devops_game_3,cc_devops_incident-retro,normal
ri_demo_devops_game_4,cc_devops_collab-ops,normal
ri_demo_devops_game_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_01_1,cc_devops_iac-terraform,dev
ri_demo_devops_dp_devops_01_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_01_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_01_2,cc_devops_iac-terraform,dev
ri_demo_devops_dp_devops_01_2,cc_devops_network-design,dev
ri_demo_devops_dp_devops_01_3,cc_devops_observability-stack,normal
ri_demo_devops_dp_devops_01_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_01_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_01_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_02_1,cc_devops_zero-downtime,dev
ri_demo_devops_dp_devops_02_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_02_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_02_2,cc_devops_slo-alerting,dev
ri_demo_devops_dp_devops_02_2,cc_devops_iac-terraform,normal
ri_demo_devops_dp_devops_02_2,cc_devops_network-design,normal
ri_demo_devops_dp_devops_02_3,cc_devops_access-control,dev
ri_demo_devops_dp_devops_02_3,cc_devops_observability-stack,normal
ri_demo_devops_dp_devops_02_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_02_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_02_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_03_1,cc_devops_slo-alerting,dev
ri_demo_devops_dp_devops_03_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_03_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_03_2,cc_devops_multi-cluster,dev
ri_demo_devops_dp_devops_03_2,cc_devops_iac-terraform,normal
ri_demo_devops_dp_devops_03_2,cc_devops_network-design,normal
ri_demo_devops_dp_devops_03_3,cc_devops_observability-stack,normal
ri_demo_devops_dp_devops_03_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_03_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_03_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_04_1,cc_devops_network-design,dev
ri_demo_devops_dp_devops_04_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_04_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_04_2,cc_devops_stateful-workload,dev
ri_demo_devops_dp_devops_04_2,cc_devops_iac-terraform,normal
ri_demo_devops_dp_devops_04_2,cc_devops_network-design,dev
ri_demo_devops_dp_devops_04_3,cc_devops_observability-stack,normal
ri_demo_devops_dp_devops_04_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_04_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_04_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_05_1,cc_devops_iac-terraform,dev
ri_demo_devops_dp_devops_05_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_05_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_05_2,cc_devops_observability-stack,dev
ri_demo_devops_dp_devops_05_2,cc_devops_iac-terraform,dev
ri_demo_devops_dp_devops_05_2,cc_devops_network-design,normal
ri_demo_devops_dp_devops_05_3,cc_devops_observability-stack,dev
ri_demo_devops_dp_devops_05_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_05_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_05_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_06_1,cc_devops_release-docs,dev
ri_demo_devops_dp_devops_06_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_06_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_06_2,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_06_2,cc_devops_release-docs,dev
ri_demo_devops_dp_devops_06_3,cc_devops_iac-terraform,normal
ri_demo_devops_dp_devops_06_3,cc_devops_network-design,dev
ri_demo_devops_dp_devops_06_4,cc_devops_observability-stack,normal
ri_demo_devops_dp_devops_06_4,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_07_1,cc_devops_slo-alerting,dev
ri_demo_devops_dp_devops_07_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_07_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_07_2,cc_devops_multi-cluster,dev
ri_demo_devops_dp_devops_07_2,cc_devops_iac-terraform,normal
ri_demo_devops_dp_devops_07_2,cc_devops_network-design,normal
ri_demo_devops_dp_devops_07_3,cc_devops_observability-stack,normal
ri_demo_devops_dp_devops_07_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_07_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_07_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_08_1,cc_devops_zero-downtime,dev
ri_demo_devops_dp_devops_08_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_08_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_08_2,cc_devops_slo-alerting,dev
ri_demo_devops_dp_devops_08_2,cc_devops_iac-terraform,normal
ri_demo_devops_dp_devops_08_2,cc_devops_network-design,normal
ri_demo_devops_dp_devops_08_3,cc_devops_access-control,dev
ri_demo_devops_dp_devops_08_3,cc_devops_observability-stack,normal
ri_demo_devops_dp_devops_08_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_08_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_08_4,cc_devops_release-docs,normal
ri_demo_devops_dp_devops_09_1,cc_devops_iac-terraform,dev
ri_demo_devops_dp_devops_09_1,cc_devops_k8s-deploy,normal
ri_demo_devops_dp_devops_09_1,cc_devops_cicd-pipeline,normal
ri_demo_devops_dp_devops_09_2,cc_devops_observability-stack,dev
ri_demo_devops_dp_devops_09_2,cc_devops_iac-terraform,dev
ri_demo_devops_dp_devops_09_2,cc_devops_network-design,normal
ri_demo_devops_dp_devops_09_3,cc_devops_observability-stack,dev
ri_demo_devops_dp_devops_09_3,cc_devops_incident-retro,normal
ri_demo_devops_dp_devops_09_4,cc_devops_collab-ops,normal
ri_demo_devops_dp_devops_09_4,cc_devops_release-docs,normal
ri_demo_mobile_overall_1,cc_mobile_app-project,normal
ri_demo_mobile_overall_1,cc_mobile_architecture,normal
ri_demo_mobile_overall_2,cc_mobile_network-layer,normal
ri_demo_mobile_overall_2,cc_mobile_crash-quality,normal
ri_demo_mobile_overall_3,cc_mobile_store-release,normal
ri_demo_mobile_overall_3,cc_mobile_performance,normal
ri_demo_mobile_overall_4,cc_mobile_design-collab,normal
ri_demo_mobile_overall_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_bigtech_platform_1,cc_mobile_store-release,dev
ri_demo_mobile_bigtech_platform_1,cc_mobile_app-project,normal
ri_demo_mobile_bigtech_platform_1,cc_mobile_architecture,dev
ri_demo_mobile_bigtech_platform_2,cc_mobile_performance,dev
ri_demo_mobile_bigtech_platform_2,cc_mobile_network-layer,normal
ri_demo_mobile_bigtech_platform_2,cc_mobile_crash-quality,normal
ri_demo_mobile_bigtech_platform_3,cc_mobile_architecture,dev
ri_demo_mobile_bigtech_platform_3,cc_mobile_store-release,dev
ri_demo_mobile_bigtech_platform_3,cc_mobile_performance,dev
ri_demo_mobile_bigtech_platform_4,cc_mobile_design-collab,normal
ri_demo_mobile_bigtech_platform_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_startup_1,cc_mobile_app-project,dev
ri_demo_mobile_startup_1,cc_mobile_architecture,dev
ri_demo_mobile_startup_2,cc_mobile_network-layer,dev
ri_demo_mobile_startup_2,cc_mobile_crash-quality,normal
ri_demo_mobile_startup_3,cc_mobile_architecture,dev
ri_demo_mobile_startup_3,cc_mobile_store-release,normal
ri_demo_mobile_startup_3,cc_mobile_performance,normal
ri_demo_mobile_startup_4,cc_mobile_design-collab,normal
ri_demo_mobile_startup_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_b2b_saas_1,cc_mobile_store-release,dev
ri_demo_mobile_b2b_saas_1,cc_mobile_app-project,dev
ri_demo_mobile_b2b_saas_1,cc_mobile_architecture,dev
ri_demo_mobile_b2b_saas_2,cc_mobile_architecture,dev
ri_demo_mobile_b2b_saas_2,cc_mobile_network-layer,normal
ri_demo_mobile_b2b_saas_2,cc_mobile_crash-quality,normal
ri_demo_mobile_b2b_saas_3,cc_mobile_app-project,dev
ri_demo_mobile_b2b_saas_3,cc_mobile_store-release,dev
ri_demo_mobile_b2b_saas_3,cc_mobile_performance,normal
ri_demo_mobile_b2b_saas_4,cc_mobile_design-collab,normal
ri_demo_mobile_b2b_saas_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_fintech_finance_1,cc_mobile_network-layer,dev
ri_demo_mobile_fintech_finance_1,cc_mobile_app-project,normal
ri_demo_mobile_fintech_finance_1,cc_mobile_architecture,dev
ri_demo_mobile_fintech_finance_2,cc_mobile_architecture,dev
ri_demo_mobile_fintech_finance_2,cc_mobile_network-layer,dev
ri_demo_mobile_fintech_finance_2,cc_mobile_crash-quality,normal
ri_demo_mobile_fintech_finance_3,cc_mobile_store-release,dev
ri_demo_mobile_fintech_finance_3,cc_mobile_performance,normal
ri_demo_mobile_fintech_finance_4,cc_mobile_design-collab,normal
ri_demo_mobile_fintech_finance_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_si_enterprise_1,cc_mobile_design-collab,dev
ri_demo_mobile_si_enterprise_1,cc_mobile_app-project,dev
ri_demo_mobile_si_enterprise_1,cc_mobile_architecture,normal
ri_demo_mobile_si_enterprise_2,cc_mobile_app-project,dev
ri_demo_mobile_si_enterprise_2,cc_mobile_network-layer,normal
ri_demo_mobile_si_enterprise_2,cc_mobile_crash-quality,normal
ri_demo_mobile_si_enterprise_3,cc_mobile_store-release,normal
ri_demo_mobile_si_enterprise_3,cc_mobile_performance,normal
ri_demo_mobile_si_enterprise_4,cc_mobile_design-collab,dev
ri_demo_mobile_si_enterprise_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_game_1,cc_mobile_performance,dev
ri_demo_mobile_game_1,cc_mobile_app-project,dev
ri_demo_mobile_game_1,cc_mobile_architecture,normal
ri_demo_mobile_game_2,cc_mobile_app-project,dev
ri_demo_mobile_game_2,cc_mobile_network-layer,normal
ri_demo_mobile_game_2,cc_mobile_crash-quality,normal
ri_demo_mobile_game_3,cc_mobile_store-release,dev
ri_demo_mobile_game_3,cc_mobile_performance,dev
ri_demo_mobile_game_4,cc_mobile_design-collab,normal
ri_demo_mobile_game_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_01_1,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_01_1,cc_mobile_app-project,normal
ri_demo_mobile_dp_mobile_01_1,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_01_2,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_01_2,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_01_2,cc_mobile_performance,dev
ri_demo_mobile_dp_mobile_01_3,cc_mobile_performance,dev
ri_demo_mobile_dp_mobile_01_3,cc_mobile_network-layer,normal
ri_demo_mobile_dp_mobile_01_3,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_01_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_01_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_02_1,cc_mobile_network-layer,dev
ri_demo_mobile_dp_mobile_02_1,cc_mobile_app-project,normal
ri_demo_mobile_dp_mobile_02_1,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_02_2,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_02_2,cc_mobile_network-layer,dev
ri_demo_mobile_dp_mobile_02_2,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_02_3,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_02_3,cc_mobile_performance,normal
ri_demo_mobile_dp_mobile_02_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_02_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_03_1,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_03_1,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_03_2,cc_mobile_network-layer,dev
ri_demo_mobile_dp_mobile_03_2,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_03_3,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_03_3,cc_mobile_store-release,normal
ri_demo_mobile_dp_mobile_03_3,cc_mobile_performance,normal
ri_demo_mobile_dp_mobile_03_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_03_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_04_1,cc_mobile_performance,dev
ri_demo_mobile_dp_mobile_04_1,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_04_1,cc_mobile_architecture,normal
ri_demo_mobile_dp_mobile_04_2,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_04_2,cc_mobile_performance,dev
ri_demo_mobile_dp_mobile_04_3,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_04_3,cc_mobile_network-layer,normal
ri_demo_mobile_dp_mobile_04_3,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_04_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_04_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_05_1,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_05_1,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_05_1,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_05_2,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_05_2,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_05_2,cc_mobile_performance,normal
ri_demo_mobile_dp_mobile_05_3,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_05_3,cc_mobile_network-layer,normal
ri_demo_mobile_dp_mobile_05_3,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_05_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_05_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_06_1,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_06_1,cc_mobile_app-project,normal
ri_demo_mobile_dp_mobile_06_1,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_06_2,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_06_2,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_06_2,cc_mobile_performance,dev
ri_demo_mobile_dp_mobile_06_3,cc_mobile_performance,dev
ri_demo_mobile_dp_mobile_06_3,cc_mobile_network-layer,normal
ri_demo_mobile_dp_mobile_06_3,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_06_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_06_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_07_1,cc_mobile_network-layer,dev
ri_demo_mobile_dp_mobile_07_1,cc_mobile_app-project,normal
ri_demo_mobile_dp_mobile_07_1,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_07_2,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_07_2,cc_mobile_network-layer,dev
ri_demo_mobile_dp_mobile_07_2,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_07_3,cc_mobile_store-release,dev
ri_demo_mobile_dp_mobile_07_3,cc_mobile_performance,normal
ri_demo_mobile_dp_mobile_07_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_07_4,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_08_1,cc_mobile_design-collab,dev
ri_demo_mobile_dp_mobile_08_1,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_08_1,cc_mobile_architecture,normal
ri_demo_mobile_dp_mobile_08_2,cc_mobile_design-collab,dev
ri_demo_mobile_dp_mobile_08_2,cc_mobile_compose-swiftui,study
ri_demo_mobile_dp_mobile_08_3,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_08_3,cc_mobile_network-layer,normal
ri_demo_mobile_dp_mobile_08_3,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_08_4,cc_mobile_store-release,normal
ri_demo_mobile_dp_mobile_08_4,cc_mobile_performance,normal
ri_demo_mobile_dp_mobile_09_1,cc_mobile_app-project,dev
ri_demo_mobile_dp_mobile_09_1,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_09_2,cc_mobile_network-layer,dev
ri_demo_mobile_dp_mobile_09_2,cc_mobile_crash-quality,normal
ri_demo_mobile_dp_mobile_09_3,cc_mobile_architecture,dev
ri_demo_mobile_dp_mobile_09_3,cc_mobile_store-release,normal
ri_demo_mobile_dp_mobile_09_3,cc_mobile_performance,normal
ri_demo_mobile_dp_mobile_09_4,cc_mobile_design-collab,normal
ri_demo_mobile_dp_mobile_09_4,cc_mobile_compose-swiftui,study
ri_demo_security_overall_1,cc_security_web-vuln-lab,normal
ri_demo_security_overall_1,cc_security_network-lab,normal
ri_demo_security_overall_2,cc_security_diagnosis-report,normal
ri_demo_security_overall_2,cc_security_secure-code-review,normal
ri_demo_security_overall_3,cc_security_log-analysis,normal
ri_demo_security_overall_3,cc_security_incident-drill,normal
ri_demo_security_overall_4,cc_security_privacy-checklist,normal
ri_demo_security_overall_4,cc_security_security-ethics,normal
ri_demo_security_bigtech_platform_1,cc_security_detection-rule,dev
ri_demo_security_bigtech_platform_1,cc_security_web-vuln-lab,normal
ri_demo_security_bigtech_platform_1,cc_security_network-lab,dev
ri_demo_security_bigtech_platform_2,cc_security_network-lab,dev
ri_demo_security_bigtech_platform_2,cc_security_diagnosis-report,normal
ri_demo_security_bigtech_platform_2,cc_security_secure-code-review,dev
ri_demo_security_bigtech_platform_3,cc_security_secure-code-review,dev
ri_demo_security_bigtech_platform_3,cc_security_log-analysis,normal
ri_demo_security_bigtech_platform_3,cc_security_incident-drill,normal
ri_demo_security_bigtech_platform_4,cc_security_privacy-checklist,normal
ri_demo_security_bigtech_platform_4,cc_security_security-ethics,normal
ri_demo_security_startup_1,cc_security_privacy-checklist,dev
ri_demo_security_startup_1,cc_security_web-vuln-lab,dev
ri_demo_security_startup_1,cc_security_network-lab,normal
ri_demo_security_startup_2,cc_security_web-vuln-lab,dev
ri_demo_security_startup_2,cc_security_diagnosis-report,normal
ri_demo_security_startup_2,cc_security_secure-code-review,normal
ri_demo_security_startup_3,cc_security_log-analysis,normal
ri_demo_security_startup_3,cc_security_incident-drill,normal
ri_demo_security_startup_4,cc_security_privacy-checklist,dev
ri_demo_security_startup_4,cc_security_security-ethics,normal
ri_demo_security_b2b_saas_1,cc_security_diagnosis-report,dev
ri_demo_security_b2b_saas_1,cc_security_web-vuln-lab,normal
ri_demo_security_b2b_saas_1,cc_security_network-lab,normal
ri_demo_security_b2b_saas_2,cc_security_diagnosis-report,dev
ri_demo_security_b2b_saas_2,cc_security_secure-code-review,dev
ri_demo_security_b2b_saas_3,cc_security_log-analysis,normal
ri_demo_security_b2b_saas_3,cc_security_incident-drill,normal
ri_demo_security_b2b_saas_4,cc_security_privacy-checklist,normal
ri_demo_security_b2b_saas_4,cc_security_security-ethics,normal
ri_demo_security_fintech_finance_1,cc_security_isms-study,dev
ri_demo_security_fintech_finance_1,cc_security_web-vuln-lab,normal
ri_demo_security_fintech_finance_1,cc_security_network-lab,dev
ri_demo_security_fintech_finance_2,cc_security_incident-drill,dev
ri_demo_security_fintech_finance_2,cc_security_diagnosis-report,normal
ri_demo_security_fintech_finance_2,cc_security_secure-code-review,normal
ri_demo_security_fintech_finance_3,cc_security_network-lab,dev
ri_demo_security_fintech_finance_3,cc_security_log-analysis,normal
ri_demo_security_fintech_finance_3,cc_security_incident-drill,dev
ri_demo_security_fintech_finance_4,cc_security_privacy-checklist,normal
ri_demo_security_fintech_finance_4,cc_security_security-ethics,normal
ri_demo_security_si_enterprise_1,cc_security_isms-study,dev
ri_demo_security_si_enterprise_1,cc_security_web-vuln-lab,normal
ri_demo_security_si_enterprise_1,cc_security_network-lab,dev
ri_demo_security_si_enterprise_2,cc_security_network-lab,dev
ri_demo_security_si_enterprise_2,cc_security_diagnosis-report,dev
ri_demo_security_si_enterprise_2,cc_security_secure-code-review,normal
ri_demo_security_si_enterprise_3,cc_security_diagnosis-report,dev
ri_demo_security_si_enterprise_3,cc_security_log-analysis,normal
ri_demo_security_si_enterprise_3,cc_security_incident-drill,normal
ri_demo_security_si_enterprise_4,cc_security_privacy-checklist,normal
ri_demo_security_si_enterprise_4,cc_security_security-ethics,normal
ri_demo_security_game_1,cc_security_log-analysis,dev
ri_demo_security_game_1,cc_security_web-vuln-lab,normal
ri_demo_security_game_1,cc_security_network-lab,dev
ri_demo_security_game_2,cc_security_network-lab,dev
ri_demo_security_game_2,cc_security_diagnosis-report,normal
ri_demo_security_game_2,cc_security_secure-code-review,normal
ri_demo_security_game_3,cc_security_log-analysis,dev
ri_demo_security_game_3,cc_security_incident-drill,normal
ri_demo_security_game_4,cc_security_privacy-checklist,normal
ri_demo_security_game_4,cc_security_security-ethics,normal
ri_demo_security_dp_security_01_1,cc_security_diagnosis-report,dev
ri_demo_security_dp_security_01_1,cc_security_web-vuln-lab,normal
ri_demo_security_dp_security_01_1,cc_security_network-lab,normal
ri_demo_security_dp_security_01_2,cc_security_diagnosis-report,dev
ri_demo_security_dp_security_01_2,cc_security_secure-code-review,dev
ri_demo_security_dp_security_01_3,cc_security_log-analysis,normal
ri_demo_security_dp_security_01_3,cc_security_incident-drill,normal
ri_demo_security_dp_security_01_4,cc_security_privacy-checklist,normal
ri_demo_security_dp_security_01_4,cc_security_security-ethics,normal
ri_demo_security_dp_security_02_1,cc_security_isms-study,dev
ri_demo_security_dp_security_02_1,cc_security_web-vuln-lab,normal
ri_demo_security_dp_security_02_1,cc_security_network-lab,dev
ri_demo_security_dp_security_02_2,cc_security_incident-drill,dev
ri_demo_security_dp_security_02_2,cc_security_diagnosis-report,normal
ri_demo_security_dp_security_02_2,cc_security_secure-code-review,normal
ri_demo_security_dp_security_02_3,cc_security_network-lab,dev
ri_demo_security_dp_security_02_3,cc_security_log-analysis,normal
ri_demo_security_dp_security_02_3,cc_security_incident-drill,dev
ri_demo_security_dp_security_02_4,cc_security_privacy-checklist,normal
ri_demo_security_dp_security_02_4,cc_security_security-ethics,normal
ri_demo_security_dp_security_03_1,cc_security_detection-rule,dev
