chunk_id,snapshot_id,section,ordinal,text,context,embedding_text,token_count,dataset_version
chunk_demo_devops_03_3,snap_demo_devops_03,우대사항,2,"DNS·로드밸런서 등 네트워크 구성 요소를 이해하고 계신 분
애플리케이션 코드를 직접 수정해 본 경험
장애 회고를 문서로 남겨 본 경험","{""source_id"": ""src_demo_devops_03"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","카카오 · job_posting · 우대사항
DNS·로드밸런서 등 네트워크 구성 요소를 이해하고 계신 분
애플리케이션 코드를 직접 수정해 본 경험
장애 회고를 문서로 남겨 본 경험",35,ds_demo_v1
chunk_demo_devops_04_1,snap_demo_devops_04,주요업무,0,"글로벌 게임 서비스의 Kubernetes 클러스터를 운영합니다.
대규모 동시 접속 트래픽을 견디는 네트워크 구성을 설계합니다.
게임 로그 수집 파이프라인을 운영합니다.","{""source_id"": ""src_demo_devops_04"", ""source_type"": ""job_posting"", ""publisher"": ""크래프톤"", ""company_id"": ""co_krafton"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","크래프톤 · job_posting · 주요업무
글로벌 게임 서비스의 Kubernetes 클러스터를 운영합니다.
대규모 동시 접속 트래픽을 견디는 네트워크 구성을 설계합니다.
게임 로그 수집 파이프라인을 운영합니다.",43,ds_demo_v1
chunk_demo_devops_04_2,snap_demo_devops_04,자격요건,1,"Kubernetes 환경에서 상태를 가지는 게임 서버를 운영해 본 경험
리전 간 지연을 고려한 글로벌 네트워크 설계 경험
지표·경보 체계를 직접 설계하고 온콜을 운영해 본 경험","{""source_id"": ""src_demo_devops_04"", ""source_type"": ""job_posting"", ""publisher"": ""크래프톤"", ""company_id"": ""co_krafton"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","크래프톤 · job_posting · 자격요건
Kubernetes 환경에서 상태를 가지는 게임 서버를 운영해 본 경험
리전 간 지연을 고려한 글로벌 네트워크 설계 경험
지표·경보 체계를 직접 설계하고 온콜을 운영해 본 경험",45,ds_demo_v1
chunk_demo_devops_04_3,snap_demo_devops_04,우대사항,2,"Terraform으로 게임 서버 인프라를 코드화해 본 경험
빌드·배포 자동화 도구를 개선해 본 경험
대규모 동시 접속 상황의 부하 시험 경험","{""source_id"": ""src_demo_devops_04"", ""source_type"": ""job_posting"", ""publisher"": ""크래프톤"", ""company_id"": ""co_krafton"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","크래프톤 · job_posting · 우대사항
Terraform으로 게임 서버 인프라를 코드화해 본 경험
빌드·배포 자동화 도구를 개선해 본 경험
대규모 동시 접속 상황의 부하 시험 경험",36,ds_demo_v1
chunk_demo_devops_05_1,snap_demo_devops_05,주요업무,0,"모델 학습·서빙 환경의 배포 자동화를 담당합니다.
개발팀의 배포 요청을 받아 파이프라인을 개선합니다.
서비스 지표와 로그를 모아 볼 수 있게 정리합니다.","{""source_id"": ""src_demo_devops_05"", ""source_type"": ""job_posting"", ""publisher"": ""업스테이지"", ""company_id"": ""co_upstage"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","업스테이지 · job_posting · 주요업무
모델 학습·서빙 환경의 배포 자동화를 담당합니다.
개발팀의 배포 요청을 받아 파이프라인을 개선합니다.
서비스 지표와 로그를 모아 볼 수 있게 정리합니다.",39,ds_demo_v1
chunk_demo_devops_05_2,snap_demo_devops_05,자격요건,1,"리눅스 환경에서 스크립트로 반복 작업을 자동화해 보신 분
CI/CD 파이프라인을 직접 구성해 본 경험이 있으신 분
Docker로 이미지를 만들고 배포해 본 경험이 있으신 분","{""source_id"": ""src_demo_devops_05"", ""source_type"": ""job_posting"", ""publisher"": ""업스테이지"", ""company_id"": ""co_upstage"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","업스테이지 · job_posting · 자격요건
리눅스 환경에서 스크립트로 반복 작업을 자동화해 보신 분
CI/CD 파이프라인을 직접 구성해 본 경험이 있으신 분
Docker로 이미지를 만들고 배포해 본 경험이 있으신 분",44,ds_demo_v1
chunk_demo_devops_05_3,snap_demo_devops_05,우대사항,2,"Kubernetes를 학습하거나 토이 프로젝트로 다뤄 본 경험
Terraform 등 IaC 도구를 접해 본 경험
GPU 자원 비용을 관리해 본 경험","{""source_id"": ""src_demo_devops_05"", ""source_type"": ""job_posting"", ""publisher"": ""업스테이지"", ""company_id"": ""co_upstage"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","업스테이지 · job_posting · 우대사항
Kubernetes를 학습하거나 토이 프로젝트로 다뤄 본 경험
Terraform 등 IaC 도구를 접해 본 경험
GPU 자원 비용을 관리해 본 경험",38,ds_demo_v1
chunk_demo_devops_06_1,snap_demo_devops_06,주요업무,0,"고객사 클라우드 시스템의 구축과 운영을 지원합니다.
운영 문서와 변경 절차서를 작성하고 최신 상태로 유지합니다.","{""source_id"": ""src_demo_devops_06"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","삼성에스디에스 · job_posting · 주요업무
고객사 클라우드 시스템의 구축과 운영을 지원합니다.
운영 문서와 변경 절차서를 작성하고 최신 상태로 유지합니다.",29,ds_demo_v1
chunk_demo_devops_06_2,snap_demo_devops_06,자격요건,1,"리눅스와 네트워크 기본 지식을 갖추신 분
형상관리와 배포 절차를 이해하고 계신 분","{""source_id"": ""src_demo_devops_06"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","삼성에스디에스 · job_posting · 자격요건
리눅스와 네트워크 기본 지식을 갖추신 분
형상관리와 배포 절차를 이해하고 계신 분",21,ds_demo_v1
chunk_demo_devops_06_3,snap_demo_devops_06,우대사항,2,"Kubernetes 관련 교육 이수 또는 자격증을 보유하신 분
정보보안 인증 심사 대응 경험이 있으신 분","{""source_id"": ""src_demo_devops_06"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","삼성에스디에스 · job_posting · 우대사항
Kubernetes 관련 교육 이수 또는 자격증을 보유하신 분
정보보안 인증 심사 대응 경험이 있으신 분",27,ds_demo_v1
chunk_demo_devops_07_1,snap_demo_devops_07,주요업무,0,"커머스 서비스의 컨테이너 플랫폼을 운영합니다.
팀마다 다른 배포 방식을 하나의 파이프라인으로 표준화합니다.","{""source_id"": ""src_demo_devops_07"", ""source_type"": ""job_posting"", ""publisher"": ""컬리"", ""company_id"": ""co_kurly"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","컬리 · job_posting · 주요업무
커머스 서비스의 컨테이너 플랫폼을 운영합니다.
팀마다 다른 배포 방식을 하나의 파이프라인으로 표준화합니다.",27,ds_demo_v1
chunk_demo_devops_07_2,snap_demo_devops_07,자격요건,1,"Kubernetes 클러스터 운영 경험이 있으신 분
CI/CD 파이프라인을 설계하고 운영한 경험이 있으신 분","{""source_id"": ""src_demo_devops_07"", ""source_type"": ""job_posting"", ""publisher"": ""컬리"", ""company_id"": ""co_kurly"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","컬리 · job_posting · 자격요건
Kubernetes 클러스터 운영 경험이 있으신 분
CI/CD 파이프라인을 설계하고 운영한 경험이 있으신 분",28,ds_demo_v1
chunk_demo_devops_07_3,snap_demo_devops_07,우대사항,2,"Terraform으로 인프라를 코드화해 본 경험
모니터링 대시보드를 구성해 본 경험
CDN·로드밸런서 설정을 다뤄 본 경험","{""source_id"": ""src_demo_devops_07"", ""source_type"": ""job_posting"", ""publisher"": ""컬리"", ""company_id"": ""co_kurly"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","컬리 · job_posting · 우대사항
Terraform으로 인프라를 코드화해 본 경험
모니터링 대시보드를 구성해 본 경험
CDN·로드밸런서 설정을 다뤄 본 경험",31,ds_demo_v1
chunk_demo_devops_08_1,snap_demo_devops_08,주요업무,0,"결제 서비스의 서버와 네트워크 운영을 지원합니다.
반복되는 배포 절차를 스크립트로 자동화합니다.","{""source_id"": ""src_demo_devops_08"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","카카오페이 · job_posting · 주요업무
결제 서비스의 서버와 네트워크 운영을 지원합니다.
반복되는 배포 절차를 스크립트로 자동화합니다.",25,ds_demo_v1
chunk_demo_devops_08_2,snap_demo_devops_08,자격요건,1,"리눅스 서버와 네트워크 기본을 이해하고 계신 분
배포 스크립트나 파이프라인을 다뤄 본 경험이 있으신 분","{""source_id"": ""src_demo_devops_08"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","카카오페이 · job_posting · 자격요건
리눅스 서버와 네트워크 기본을 이해하고 계신 분
배포 스크립트나 파이프라인을 다뤄 본 경험이 있으신 분",26,ds_demo_v1
chunk_demo_devops_08_3,snap_demo_devops_08,우대사항,2,"Kubernetes 환경을 경험해 보신 분
모니터링 도구를 사용해 본 경험이 있으신 분
금융 보안 규정을 이해하고 계신 분","{""source_id"": ""src_demo_devops_08"", ""source_type"": ""job_posting"", ""publisher"": ""카카오페이"", ""company_id"": ""co_kakaopay"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","카카오페이 · job_posting · 우대사항
Kubernetes 환경을 경험해 보신 분
모니터링 도구를 사용해 본 경험이 있으신 분
금융 보안 규정을 이해하고 계신 분",31,ds_demo_v1
chunk_demo_devops_09_1,snap_demo_devops_09,주요업무,0,"서비스 인프라를 직접 구축하고 운영합니다.
지표와 로그를 정리해 팀에 공유합니다.","{""source_id"": ""src_demo_devops_09"", ""source_type"": ""job_posting"", ""publisher"": ""큐엠아이티"", ""company_id"": ""co_qmit"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","큐엠아이티 · job_posting · 주요업무
서비스 인프라를 직접 구축하고 운영합니다.
지표와 로그를 정리해 팀에 공유합니다.",21,ds_demo_v1
chunk_demo_devops_09_2,snap_demo_devops_09,자격요건,1,"Kubernetes로 서비스를 배포하고 운영해 본 경험
CI/CD 파이프라인을 구성해 본 경험","{""source_id"": ""src_demo_devops_09"", ""source_type"": ""job_posting"", ""publisher"": ""큐엠아이티"", ""company_id"": ""co_qmit"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","큐엠아이티 · job_posting · 자격요건
Kubernetes로 서비스를 배포하고 운영해 본 경험
CI/CD 파이프라인을 구성해 본 경험",24,ds_demo_v1
chunk_demo_devops_09_3,snap_demo_devops_09,우대사항,2,"Terraform으로 인프라를 코드화해 본 경험
데이터 수집 파이프라인을 운영해 본 경험","{""source_id"": ""src_demo_devops_09"", ""source_type"": ""job_posting"", ""publisher"": ""큐엠아이티"", ""company_id"": ""co_qmit"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","큐엠아이티 · job_posting · 우대사항
Terraform으로 인프라를 코드화해 본 경험
데이터 수집 파이프라인을 운영해 본 경험",23,ds_demo_v1
chunk_demo_devops_10_1,snap_demo_devops_10,주요업무,0,"상품 서비스의 Kubernetes 배포 환경을 운영합니다.
서비스 지표와 로그를 대시보드로 관리합니다.","{""source_id"": ""src_demo_devops_10"", ""source_type"": ""job_posting"", ""publisher"": ""무신사"", ""company_id"": ""co_musinsa"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","무신사 · job_posting · 주요업무
상품 서비스의 Kubernetes 배포 환경을 운영합니다.
서비스 지표와 로그를 대시보드로 관리합니다.",26,ds_demo_v1
chunk_demo_devops_10_2,snap_demo_devops_10,자격요건,1,"CI/CD 파이프라인을 구성하고 개선해 본 경험
VPC와 로드밸런서의 기본 구조를 이해하시는 분","{""source_id"": ""src_demo_devops_10"", ""source_type"": ""job_posting"", ""publisher"": ""무신사"", ""company_id"": ""co_musinsa"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","무신사 · job_posting · 자격요건
CI/CD 파이프라인을 구성하고 개선해 본 경험
VPC와 로드밸런서의 기본 구조를 이해하시는 분",25,ds_demo_v1
chunk_demo_devops_10_3,snap_demo_devops_10,우대사항,2,Terraform으로 개발 환경을 구성해 본 경험,"{""source_id"": ""src_demo_devops_10"", ""source_type"": ""job_posting"", ""publisher"": ""무신사"", ""company_id"": ""co_musinsa"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","무신사 · job_posting · 우대사항
Terraform으로 개발 환경을 구성해 본 경험",13,ds_demo_v1
chunk_demo_devops_11_1,snap_demo_devops_11,주요업무,0,"Kubernetes 기반 서비스 환경을 소규모 팀과 운영합니다.
배포 실패와 장애 원인을 지표와 로그로 분석합니다.","{""source_id"": ""src_demo_devops_11"", ""source_type"": ""job_posting"", ""publisher"": ""원티드랩"", ""company_id"": ""co_wantedlab"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","원티드랩 · job_posting · 주요업무
Kubernetes 기반 서비스 환경을 소규모 팀과 운영합니다.
배포 실패와 장애 원인을 지표와 로그로 분석합니다.",30,ds_demo_v1
chunk_demo_devops_11_2,snap_demo_devops_11,자격요건,1,"Terraform 모듈로 클라우드 자원을 관리해 본 경험
CI/CD 파이프라인의 배포 단계를 설계해 본 경험","{""source_id"": ""src_demo_devops_11"", ""source_type"": ""job_posting"", ""publisher"": ""원티드랩"", ""company_id"": ""co_wantedlab"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","원티드랩 · job_posting · 자격요건
Terraform 모듈로 클라우드 자원을 관리해 본 경험
CI/CD 파이프라인의 배포 단계를 설계해 본 경험",28,ds_demo_v1
chunk_demo_devops_11_3,snap_demo_devops_11,우대사항,2,VPC와 DNS 장애를 분석해 본 경험,"{""source_id"": ""src_demo_devops_11"", ""source_type"": ""job_posting"", ""publisher"": ""원티드랩"", ""company_id"": ""co_wantedlab"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","원티드랩 · job_posting · 우대사항
VPC와 DNS 장애를 분석해 본 경험",10,ds_demo_v1
chunk_demo_devops_12_1,snap_demo_devops_12,주요업무,0,"고객사별 Kubernetes 워크로드의 배포 상태를 관리합니다.
서비스 상태를 확인하는 모니터링 화면을 운영합니다.","{""source_id"": ""src_demo_devops_12"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","주식회사 채널코퍼레이션 · job_posting · 주요업무
고객사별 Kubernetes 워크로드의 배포 상태를 관리합니다.
서비스 상태를 확인하는 모니터링 화면을 운영합니다.",30,ds_demo_v1
chunk_demo_devops_12_2,snap_demo_devops_12,자격요건,1,"CI/CD 도구로 애플리케이션을 배포해 본 경험
클라우드 네트워크의 서브넷과 보안 그룹을 이해하시는 분","{""source_id"": ""src_demo_devops_12"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","주식회사 채널코퍼레이션 · job_posting · 자격요건
CI/CD 도구로 애플리케이션을 배포해 본 경험
클라우드 네트워크의 서브넷과 보안 그룹을 이해하시는 분",26,ds_demo_v1
chunk_demo_devops_12_3,snap_demo_devops_12,우대사항,2,Terraform 코드의 변경 내역을 리뷰해 본 경험,"{""source_id"": ""src_demo_devops_12"", ""source_type"": ""job_posting"", ""publisher"": ""주식회사 채널코퍼레이션"", ""company_id"": ""co_channelcorp"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","주식회사 채널코퍼레이션 · job_posting · 우대사항
Terraform 코드의 변경 내역을 리뷰해 본 경험",14,ds_demo_v1
chunk_demo_devops_13_1,snap_demo_devops_13,주요업무,0,"금융 서비스 Kubernetes 클러스터의 가용성을 관리합니다.
SLO와 경보 기준을 정하고 장애 대응 절차를 개선합니다.","{""source_id"": ""src_demo_devops_13"", ""source_type"": ""job_posting"", ""publisher"": ""카카오뱅크"", ""company_id"": ""co_kakaobank"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","카카오뱅크 · job_posting · 주요업무
금융 서비스 Kubernetes 클러스터의 가용성을 관리합니다.
SLO와 경보 기준을 정하고 장애 대응 절차를 개선합니다.",31,ds_demo_v1
chunk_demo_devops_13_2,snap_demo_devops_13,자격요건,1,"무중단 배포와 롤백을 포함한 CI/CD 운영 경험
Terraform으로 망 분리 환경을 관리해 본 경험
VPC 접근 통제와 감사 로그 정책을 설계해 본 경험","{""source_id"": ""src_demo_devops_13"", ""source_type"": ""job_posting"", ""publisher"": ""카카오뱅크"", ""company_id"": ""co_kakaobank"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","카카오뱅크 · job_posting · 자격요건
무중단 배포와 롤백을 포함한 CI/CD 운영 경험
Terraform으로 망 분리 환경을 관리해 본 경험
VPC 접근 통제와 감사 로그 정책을 설계해 본 경험",40,ds_demo_v1
chunk_demo_devops_13_3,snap_demo_devops_13,우대사항,2,재해 복구 훈련을 수행해 본 경험,"{""source_id"": ""src_demo_devops_13"", ""source_type"": ""job_posting"", ""publisher"": ""카카오뱅크"", ""company_id"": ""co_kakaobank"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","카카오뱅크 · job_posting · 우대사항
재해 복구 훈련을 수행해 본 경험",9,ds_demo_v1
chunk_demo_devops_14_1,snap_demo_devops_14,주요업무,0,"고객사 Kubernetes 환경의 표준 구성을 적용합니다.
운영 절차와 장애 처리 결과를 문서화합니다.","{""source_id"": ""src_demo_devops_14"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","삼성에스디에스 · job_posting · 주요업무
고객사 Kubernetes 환경의 표준 구성을 적용합니다.
운영 절차와 장애 처리 결과를 문서화합니다.",26,ds_demo_v1
chunk_demo_devops_14_2,snap_demo_devops_14,자격요건,1,"CI/CD 파이프라인의 기본 단계를 이해하시는 분
클라우드 네트워크 구성도를 읽을 수 있는 분","{""source_id"": ""src_demo_devops_14"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","삼성에스디에스 · job_posting · 자격요건
CI/CD 파이프라인의 기본 단계를 이해하시는 분
클라우드 네트워크 구성도를 읽을 수 있는 분",24,ds_demo_v1
chunk_demo_devops_14_3,snap_demo_devops_14,우대사항,2,Terraform 템플릿을 작성해 본 경험,"{""source_id"": ""src_demo_devops_14"", ""source_type"": ""job_posting"", ""publisher"": ""삼성에스디에스"", ""company_id"": ""co_samsungsds"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","삼성에스디에스 · job_posting · 우대사항
Terraform 템플릿을 작성해 본 경험",11,ds_demo_v1
chunk_demo_devops_15_1,snap_demo_devops_15,주요업무,0,"라이브 게임의 Kubernetes 클러스터를 운영합니다.
트래픽 급증 시 지표를 분석하고 용량을 조정합니다.","{""source_id"": ""src_demo_devops_15"", ""source_type"": ""job_posting"", ""publisher"": ""스마일게이트"", ""company_id"": ""co_smilegate"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","스마일게이트 · job_posting · 주요업무
라이브 게임의 Kubernetes 클러스터를 운영합니다.
트래픽 급증 시 지표를 분석하고 용량을 조정합니다.",28,ds_demo_v1
chunk_demo_devops_15_2,snap_demo_devops_15,자격요건,1,"게임 서버의 CI/CD와 롤백 절차를 운영해 본 경험
Terraform으로 다중 리전 자원을 구성해 본 경험
로드밸런서와 DNS 장애를 대응해 본 경험","{""source_id"": ""src_demo_devops_15"", ""source_type"": ""job_posting"", ""publisher"": ""스마일게이트"", ""company_id"": ""co_smilegate"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","스마일게이트 · job_posting · 자격요건
게임 서버의 CI/CD와 롤백 절차를 운영해 본 경험
Terraform으로 다중 리전 자원을 구성해 본 경험
로드밸런서와 DNS 장애를 대응해 본 경험",39,ds_demo_v1
chunk_demo_devops_15_3,snap_demo_devops_15,우대사항,2,대규모 이벤트의 트래픽 계획을 세워 본 경험,"{""source_id"": ""src_demo_devops_15"", ""source_type"": ""job_posting"", ""publisher"": ""스마일게이트"", ""company_id"": ""co_smilegate"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","스마일게이트 · job_posting · 우대사항
대규모 이벤트의 트래픽 계획을 세워 본 경험",11,ds_demo_v1
chunk_demo_devops_16_1,snap_demo_devops_16,주요업무,0,"사내 여러 서비스의 컨테이너 배포 환경을 운영합니다.
빌드·테스트·배포 파이프라인의 실패를 줄이는 일을 합니다.
장애 알림 체계를 정리하고 온콜 대응에 참여합니다.","{""source_id"": ""src_demo_devops_16"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","카카오 · job_posting · 주요업무
사내 여러 서비스의 컨테이너 배포 환경을 운영합니다.
빌드·테스트·배포 파이프라인의 실패를 줄이는 일을 합니다.
장애 알림 체계를 정리하고 온콜 대응에 참여합니다.",42,ds_demo_v1
chunk_demo_devops_16_2,snap_demo_devops_16,자격요건,1,"Kubernetes 기반 배포 환경에서 애플리케이션을 운영해 본 경험이 있으신 분
Jenkins·GitHub Actions 등으로 CI/CD 파이프라인을 다뤄 본 경험이 있으신 분
지표와 로그를 함께 보며 장애 원인을 좁혀 본 경험이 있으신 분
대규모 트래픽 환경의 배포를 경험해 보신 분","{""source_id"": ""src_demo_devops_16"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","카카오 · job_posting · 자격요건
Kubernetes 기반 배포 환경에서 애플리케이션을 운영해 본 경험이 있으신 분
Jenkins·GitHub Actions 등으로 CI/CD 파이프라인을 다뤄 본 경험이 있으신 분
지표와 로그를 함께 보며 장애 원인을 좁혀 본 경험이 있으신 분
대규모 트래픽 환경의 배포를 경험해 보신 분",74,ds_demo_v1
chunk_demo_devops_16_3,snap_demo_devops_16,우대사항,2,"DNS·로드밸런서 등 네트워크 구성 요소를 이해하고 계신 분
애플리케이션 코드를 직접 수정해 본 경험
장애 회고를 문서로 남겨 본 경험","{""source_id"": ""src_demo_devops_16"", ""source_type"": ""job_posting"", ""publisher"": ""카카오"", ""company_id"": ""co_kakao"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","카카오 · job_posting · 우대사항
DNS·로드밸런서 등 네트워크 구성 요소를 이해하고 계신 분
애플리케이션 코드를 직접 수정해 본 경험
장애 회고를 문서로 남겨 본 경험",35,ds_demo_v1
chunk_demo_devops_17_1,snap_demo_devops_17,주요업무,0,"금융 서비스 트래픽을 받는 Kubernetes 클러스터를 설계하고 운영합니다.
Terraform 모듈로 여러 계정의 인프라를 표준화합니다.
무중단 배포와 롤백 전략을 파이프라인에 반영합니다.
SLO를 정의하고 에러 버짓으로 릴리스 속도를 조율합니다.","{""source_id"": ""src_demo_devops_17"", ""source_type"": ""job_posting"", ""publisher"": ""비바리퍼블리카"", ""company_id"": ""co_viva"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","비바리퍼블리카 · job_posting · 주요업무
금융 서비스 트래픽을 받는 Kubernetes 클러스터를 설계하고 운영합니다.
Terraform 모듈로 여러 계정의 인프라를 표준화합니다.
무중단 배포와 롤백 전략을 파이프라인에 반영합니다.
SLO를 정의하고 에러 버짓으로 릴리스 속도를 조율합니다.",64,ds_demo_v1
chunk_demo_devops_17_2,snap_demo_devops_17,자격요건,1,"Kubernetes 클러스터 운영과 트래픽 급증 상황의 스케일링을 설계해 본 경험
무중단 배포 파이프라인을 설계하고 운영한 경험
Terraform으로 다계정 인프라를 코드로 관리한 경험
지표·로그·추적을 묶어 장애 원인을 좁혀 본 경험
금융 규제 환경의 접근 통제 정책을 이해하고 계신 분","{""source_id"": ""src_demo_devops_17"", ""source_type"": ""job_posting"", ""publisher"": ""비바리퍼블리카"", ""company_id"": ""co_viva"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","비바리퍼블리카 · job_posting · 자격요건
Kubernetes 클러스터 운영과 트래픽 급증 상황의 스케일링을 설계해 본 경험
무중단 배포 파이프라인을 설계하고 운영한 경험
Terraform으로 다계정 인프라를 코드로 관리한 경험
지표·로그·추적을 묶어 장애 원인을 좁혀 본 경험
금융 규제 환경의 접근 통제 정책을 이해하고 계신 분",74,ds_demo_v1
chunk_demo_devops_17_3,snap_demo_devops_17,우대사항,2,"멀티 리전 재해 복구 구성을 다뤄 본 경험
서비스 메시나 L4·L7 트래픽 제어를 다뤄 본 경험
온콜 로테이션에 참여해 본 경험","{""source_id"": ""src_demo_devops_17"", ""source_type"": ""job_posting"", ""publisher"": ""비바리퍼블리카"", ""company_id"": ""co_viva"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","비바리퍼블리카 · job_posting · 우대사항
멀티 리전 재해 복구 구성을 다뤄 본 경험
서비스 메시나 L4·L7 트래픽 제어를 다뤄 본 경험
온콜 로테이션에 참여해 본 경험",33,ds_demo_v1
chunk_demo_devops_18_1,snap_demo_devops_18,주요업무,0,"모델 학습·서빙 환경의 배포 자동화를 담당합니다.
개발팀의 배포 요청을 받아 파이프라인을 개선합니다.
서비스 지표와 로그를 모아 볼 수 있게 정리합니다.","{""source_id"": ""src_demo_devops_18"", ""source_type"": ""job_posting"", ""publisher"": ""업스테이지"", ""company_id"": ""co_upstage"", ""job_role_ids"": [""devops""], ""section"": ""주요업무""}","업스테이지 · job_posting · 주요업무
모델 학습·서빙 환경의 배포 자동화를 담당합니다.
개발팀의 배포 요청을 받아 파이프라인을 개선합니다.
서비스 지표와 로그를 모아 볼 수 있게 정리합니다.",39,ds_demo_v1
chunk_demo_devops_18_2,snap_demo_devops_18,자격요건,1,"리눅스 환경에서 스크립트로 반복 작업을 자동화해 보신 분
CI/CD 파이프라인을 직접 구성해 본 경험이 있으신 분
Docker로 이미지를 만들고 배포해 본 경험이 있으신 분","{""source_id"": ""src_demo_devops_18"", ""source_type"": ""job_posting"", ""publisher"": ""업스테이지"", ""company_id"": ""co_upstage"", ""job_role_ids"": [""devops""], ""section"": ""자격요건""}","업스테이지 · job_posting · 자격요건
리눅스 환경에서 스크립트로 반복 작업을 자동화해 보신 분
CI/CD 파이프라인을 직접 구성해 본 경험이 있으신 분
Docker로 이미지를 만들고 배포해 본 경험이 있으신 분",44,ds_demo_v1
chunk_demo_devops_18_3,snap_demo_devops_18,우대사항,2,"Kubernetes를 학습하거나 토이 프로젝트로 다뤄 본 경험
Terraform 등 IaC 도구를 접해 본 경험
GPU 자원 비용을 관리해 본 경험","{""source_id"": ""src_demo_devops_18"", ""source_type"": ""job_posting"", ""publisher"": ""업스테이지"", ""company_id"": ""co_upstage"", ""job_role_ids"": [""devops""], ""section"": ""우대사항""}","업스테이지 · job_posting · 우대사항
Kubernetes를 학습하거나 토이 프로젝트로 다뤄 본 경험
Terraform 등 IaC 도구를 접해 본 경험
GPU 자원 비용을 관리해 본 경험",38,ds_demo_v1
