fact_id,analysis_version,metric_family,metric_policy_version,scope_level,scope_id,entry_segment,period_id,dimension_id,secondary_dimension_id,measure,numerator,denominator,value,sample_size,sample_status,uncertainty
fact_demo_devops_000111,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_iac-terraform,\N,application,1,2,0.5,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_devops_000112,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_iac-terraform,\N,tradeoff,0,2,0.0,2,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.65762}"
fact_demo_devops_000113,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2026,dim_devops_cicd-pipeline,\N,ratio,5,5,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.565518, ""upper"": 1.0}"
fact_demo_devops_000114,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2026,dim_devops_cicd-pipeline,\N,ratio,5,5,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.565518, ""upper"": 1.0}"
fact_demo_devops_000115,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_cicd-pipeline,\N,foundation,2,5,0.4,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.117621, ""upper"": 0.769276}"
fact_demo_devops_000116,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_cicd-pipeline,\N,application,3,5,0.6,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.230724, ""upper"": 0.882379}"
fact_demo_devops_000117,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_cicd-pipeline,\N,tradeoff,0,5,0.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.434482}"
fact_demo_devops_000118,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2026,dim_devops_observability,\N,ratio,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000119,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2026,dim_devops_observability,\N,ratio,1,4,0.25,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.045587, ""upper"": 0.699358}"
fact_demo_devops_000120,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_observability,\N,foundation,3,4,0.75,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_devops_000121,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_observability,\N,application,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_devops_000122,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_observability,\N,tradeoff,1,4,0.25,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.045587, ""upper"": 0.699358}"
fact_demo_devops_000123,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2026,dim_devops_cloud-network,\N,ratio,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000124,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2026,dim_devops_cloud-network,\N,ratio,3,4,0.75,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_devops_000125,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_cloud-network,\N,foundation,3,4,0.75,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.300642, ""upper"": 0.954413}"
fact_demo_devops_000126,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_cloud-network,\N,application,1,4,0.25,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.045587, ""upper"": 0.699358}"
fact_demo_devops_000127,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2026,dim_devops_cloud-network,\N,tradeoff,0,4,0.0,4,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.489891}"
fact_demo_devops_000128,an_demo_devops,scope_expansion,mp_v1_scope_exp,overall,devops,entry_junior,y2026,\N,\N,ratio,5,5,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.565518, ""upper"": 1.0}"
fact_demo_devops_000129,an_demo_devops,entry_label_advanced_signal_rate,mp_v1_entry_signal,overall,devops,entry_junior,y2026,\N,\N,ratio,1,5,0.2,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.036224, ""upper"": 0.624465}"
fact_demo_devops_000130,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cicd-pipeline,count,5,\N,5.0,5,analysis_ready,\N
fact_demo_devops_000131,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cicd-pipeline,jaccard,5,5,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.565518, ""upper"": 1.0}"
fact_demo_devops_000132,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cicd-pipeline,conditional_a_given_b,5,5,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.565518, ""upper"": 1.0}"
fact_demo_devops_000133,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cicd-pipeline,conditional_b_given_a,5,5,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.565518, ""upper"": 1.0}"
fact_demo_devops_000134,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cicd-pipeline,association_lift,5,5,1.0,5,analysis_ready,\N
fact_demo_devops_000135,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_observability,count,4,\N,4.0,5,analysis_ready,\N
fact_demo_devops_000136,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_observability,jaccard,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000137,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_observability,conditional_a_given_b,4,4,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.510109, ""upper"": 1.0}"
fact_demo_devops_000138,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_observability,conditional_b_given_a,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000139,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_observability,association_lift,4,5,1.0,5,analysis_ready,\N
fact_demo_devops_000140,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cloud-network,count,4,\N,4.0,5,analysis_ready,\N
fact_demo_devops_000141,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cloud-network,jaccard,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000142,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cloud-network,conditional_a_given_b,4,4,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.510109, ""upper"": 1.0}"
fact_demo_devops_000143,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cloud-network,conditional_b_given_a,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000144,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_kubernetes,dim_devops_cloud-network,association_lift,4,5,1.0,5,analysis_ready,\N
fact_demo_devops_000145,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_iac-terraform,dim_devops_cicd-pipeline,count,2,\N,2.0,5,analysis_ready,\N
fact_demo_devops_000146,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_iac-terraform,dim_devops_cicd-pipeline,jaccard,2,5,0.4,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.117621, ""upper"": 0.769276}"
fact_demo_devops_000147,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_iac-terraform,dim_devops_cicd-pipeline,conditional_a_given_b,2,5,0.4,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.117621, ""upper"": 0.769276}"
fact_demo_devops_000148,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_iac-terraform,dim_devops_cicd-pipeline,conditional_b_given_a,2,2,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_devops_000149,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_iac-terraform,dim_devops_cicd-pipeline,association_lift,2,5,1.0,5,analysis_ready,\N
fact_demo_devops_000150,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_observability,dim_devops_cicd-pipeline,count,4,\N,4.0,5,analysis_ready,\N
fact_demo_devops_000151,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_observability,dim_devops_cicd-pipeline,jaccard,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000152,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_observability,dim_devops_cicd-pipeline,conditional_a_given_b,4,5,0.8,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.375535, ""upper"": 0.963776}"
fact_demo_devops_000153,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_observability,dim_devops_cicd-pipeline,conditional_b_given_a,4,4,1.0,5,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.510109, ""upper"": 1.0}"
fact_demo_devops_000154,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2026,dim_devops_observability,dim_devops_cicd-pipeline,association_lift,4,5,1.0,5,analysis_ready,\N
fact_demo_devops_000155,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000156,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000157,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,\N,foundation,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_devops_000158,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,\N,application,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_devops_000159,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000160,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000161,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000162,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,\N,foundation,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000163,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,\N,application,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000164,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000165,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2024_2025,dim_devops_cicd-pipeline,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000166,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2024_2025,dim_devops_cicd-pipeline,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000167,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_cicd-pipeline,\N,foundation,2,3,0.666667,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.20766, ""upper"": 0.938508}"
fact_demo_devops_000168,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_cicd-pipeline,\N,application,1,3,0.333333,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.061492, ""upper"": 0.79234}"
fact_demo_devops_000169,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_cicd-pipeline,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000170,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2024_2025,dim_devops_observability,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000171,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2024_2025,dim_devops_observability,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000172,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_observability,\N,foundation,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000173,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_observability,\N,application,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000174,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_observability,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000175,an_demo_devops,posting_prevalence,mp_v1_prevalence,overall,devops,entry_junior,y2024_2025,dim_devops_cloud-network,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000176,an_demo_devops,requiredness_ratio,mp_v1_requiredness,overall,devops,entry_junior,y2024_2025,dim_devops_cloud-network,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000177,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_cloud-network,\N,foundation,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000178,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_cloud-network,\N,application,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000179,an_demo_devops,depth_distribution,mp_v1_depth,overall,devops,entry_junior,y2024_2025,dim_devops_cloud-network,\N,tradeoff,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000180,an_demo_devops,scope_expansion,mp_v1_scope_exp,overall,devops,entry_junior,y2024_2025,\N,\N,ratio,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000181,an_demo_devops,entry_label_advanced_signal_rate,mp_v1_entry_signal,overall,devops,entry_junior,y2024_2025,\N,\N,ratio,0,3,0.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.561497}"
fact_demo_devops_000182,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cicd-pipeline,count,3,\N,3.0,3,analysis_ready,\N
fact_demo_devops_000183,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cicd-pipeline,jaccard,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000184,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cicd-pipeline,conditional_a_given_b,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000185,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cicd-pipeline,conditional_b_given_a,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000186,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cicd-pipeline,association_lift,3,3,1.0,3,analysis_ready,\N
fact_demo_devops_000187,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_observability,count,3,\N,3.0,3,analysis_ready,\N
fact_demo_devops_000188,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_observability,jaccard,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000189,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_observability,conditional_a_given_b,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000190,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_observability,conditional_b_given_a,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000191,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_observability,association_lift,3,3,1.0,3,analysis_ready,\N
fact_demo_devops_000192,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cloud-network,count,3,\N,3.0,3,analysis_ready,\N
fact_demo_devops_000193,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cloud-network,jaccard,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000194,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cloud-network,conditional_a_given_b,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000195,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cloud-network,conditional_b_given_a,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000196,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_kubernetes,dim_devops_cloud-network,association_lift,3,3,1.0,3,analysis_ready,\N
fact_demo_devops_000197,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,dim_devops_cicd-pipeline,count,3,\N,3.0,3,analysis_ready,\N
fact_demo_devops_000198,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,dim_devops_cicd-pipeline,jaccard,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000199,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,dim_devops_cicd-pipeline,conditional_a_given_b,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000200,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,dim_devops_cicd-pipeline,conditional_b_given_a,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000201,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_iac-terraform,dim_devops_cicd-pipeline,association_lift,3,3,1.0,3,analysis_ready,\N
fact_demo_devops_000202,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_observability,dim_devops_cicd-pipeline,count,3,\N,3.0,3,analysis_ready,\N
fact_demo_devops_000203,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_observability,dim_devops_cicd-pipeline,jaccard,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000204,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_observability,dim_devops_cicd-pipeline,conditional_a_given_b,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000205,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_observability,dim_devops_cicd-pipeline,conditional_b_given_a,3,3,1.0,3,analysis_ready,"{""method"": ""wilson_95"", ""lower"": 0.438503, ""upper"": 1.0}"
fact_demo_devops_000206,an_demo_devops,cooccurrence,mp_v1_cooccurrence,overall,devops,entry_junior,y2024_2025,dim_devops_observability,dim_devops_cicd-pipeline,association_lift,3,3,1.0,3,analysis_ready,\N
fact_demo_devops_000207,an_demo_devops,posting_prevalence,mp_v1_prevalence,cluster,bigtech_platform,all,y2026,dim_devops_kubernetes,\N,ratio,2,2,1.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_devops_000208,an_demo_devops,requiredness_ratio,mp_v1_requiredness,cluster,bigtech_platform,all,y2026,dim_devops_kubernetes,\N,ratio,2,2,1.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_devops_000209,an_demo_devops,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_devops_kubernetes,\N,foundation,0,2,0.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.65762}"
fact_demo_devops_000210,an_demo_devops,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_devops_kubernetes,\N,application,2,2,1.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.34238, ""upper"": 1.0}"
fact_demo_devops_000211,an_demo_devops,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_devops_kubernetes,\N,tradeoff,0,2,0.0,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.65762}"
fact_demo_devops_000212,an_demo_devops,posting_prevalence,mp_v1_prevalence,cluster,bigtech_platform,all,y2026,dim_devops_iac-terraform,\N,ratio,1,2,0.5,2,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.094531, ""upper"": 0.905469}"
fact_demo_devops_000213,an_demo_devops,requiredness_ratio,mp_v1_requiredness,cluster,bigtech_platform,all,y2026,dim_devops_iac-terraform,\N,ratio,0,1,0.0,1,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.793451}"
fact_demo_devops_000214,an_demo_devops,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_devops_iac-terraform,\N,foundation,1,1,1.0,1,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.206549, ""upper"": 1.0}"
fact_demo_devops_000215,an_demo_devops,depth_distribution,mp_v1_depth,cluster,bigtech_platform,all,y2026,dim_devops_iac-terraform,\N,application,0,1,0.0,1,low_confidence,"{""method"": ""wilson_95"", ""lower"": 0.0, ""upper"": 0.793451}"
