claim_id,analysis_version,output_id,claim_type,requirement_kind,scope_level,scope_id,claim_text,structured_slots,confidence,confidence_components,verification_status
claim_demo_data_engineer_000010,an_demo_data_engineer,out_demo_data_engineer_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 쿼리 비용 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_sql-analytics"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""실행 계획을 읽는 정도"", ""deviation"": ""스캔량과 비용을 줄여 본 경험까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000011,an_demo_data_engineer,out_demo_data_engineer_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 은 실시간 수집 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_streaming-ingest"", ""cluster_id"": ""bigtech_platform"", ""baseline"": ""개념 이해"", ""deviation"": ""이벤트 스트림 수집 운영까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000012,an_demo_data_engineer,out_demo_data_engineer_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 오너십 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_workflow-orchestration"", ""cluster_id"": ""startup"", ""baseline"": ""DAG 작성"", ""deviation"": ""구성부터 배포·운영까지 단독 담당""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000013,an_demo_data_engineer,out_demo_data_engineer_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 병목 개선 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_spark-batch"", ""cluster_id"": ""startup"", ""baseline"": ""분산 배치 실행"", ""deviation"": ""병목을 찾아 개선한 기록까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000014,an_demo_data_engineer,out_demo_data_engineer_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 은 학습 데이터 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_streaming-ingest"", ""cluster_id"": ""startup"", ""baseline"": ""수집 개념"", ""deviation"": ""학습·평가 데이터셋 품질 관리까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000015,an_demo_data_engineer,out_demo_data_engineer_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 지표 정의 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_data-warehouse"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""테이블 설계"", ""deviation"": ""고객사별 지표 정의를 문서로 합의까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000016,an_demo_data_engineer,out_demo_data_engineer_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 실행 환경 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_workflow-orchestration"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""DAG 운영"", ""deviation"": ""인프라 도구로 실행 환경 구성까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000017,an_demo_data_engineer,out_demo_data_engineer_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 은 경계 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_sql-analytics"", ""cluster_id"": ""b2b_saas"", ""baseline"": ""집계 쿼리"", ""deviation"": ""고객사 경계를 유지한 집계까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000018,an_demo_data_engineer,out_demo_data_engineer_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 정합성 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_data-warehouse"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""테이블 설계 기본"", ""deviation"": ""재처리해도 값이 두 번 더해지지 않는 설계까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000019,an_demo_data_engineer,out_demo_data_engineer_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 값 검증 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_sql-analytics"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""집계 쿼리 작성"", ""deviation"": ""집계 결과를 원천과 대사하는 절차까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000020,an_demo_data_engineer,out_demo_data_engineer_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 은 규제 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_workflow-orchestration"", ""cluster_id"": ""fintech_finance"", ""baseline"": ""스케줄 운영"", ""deviation"": ""비식별·보관 규칙을 파이프라인에 반영까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000021,an_demo_data_engineer,out_demo_data_engineer_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 표준 모델 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_data-warehouse"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""테이블 설계"", ""deviation"": ""표준 데이터 모델과 산출물 문서까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000022,an_demo_data_engineer,out_demo_data_engineer_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 요구 합의 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_sql-analytics"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""요구를 쿼리로 옮김"", ""deviation"": ""요구사항을 문서로 정리하고 합의까지""}",0.71000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000023,an_demo_data_engineer,out_demo_data_engineer_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 은 운영 이관 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_workflow-orchestration"", ""cluster_id"": ""si_enterprise"", ""baseline"": ""스케줄 운영"", ""deviation"": ""이관 절차와 매뉴얼 정리까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000024,an_demo_data_engineer,out_demo_data_engineer_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 로그 수집 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_streaming-ingest"", ""cluster_id"": ""game"", ""baseline"": ""개념 이해"", ""deviation"": ""게임 로그 실시간 수집 운영까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000025,an_demo_data_engineer,out_demo_data_engineer_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 로그 규모 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_spark-batch"", ""cluster_id"": ""game"", ""baseline"": ""배치 처리"", ""deviation"": ""피크 시간대 대량 로그 처리까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000026,an_demo_data_engineer,out_demo_data_engineer_intp_game,cluster_generalization,inferred_requirement,cluster,game,게임사 은 지표 분석 에서 공통 기대치보다 높은 수준을 요구한다.,"{""dimension_id"": ""dim_data_engineer_sql-analytics"", ""cluster_id"": ""game"", ""baseline"": ""집계 쿼리"", ""deviation"": ""A/B 테스트 지표 산출까지""}",0.58000,"{""evidence_count"": 1.0, ""independent_companies"": 0.2, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000027,an_demo_data_engineer,out_demo_data_engineer_strat_overall,strategy,\N,overall,data_engineer,배치 파이프라인 프로젝트 은 데이터 엔지니어 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_data_engineer_batch-pipeline"", ""channels"": [""portfolio""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_data_engineer_000028,an_demo_data_engineer,out_demo_data_engineer_strat_overall,strategy,\N,overall,data_engineer,SQL 집계와 실행 계획 은 데이터 엔지니어 지원 준비에서 우선순위가 높다.,"{""concept_id"": ""cc_data_engineer_sql-tuning"", ""channels"": [""portfolio"", ""interview""]}",0.75000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_data_engineer_000029,an_demo_data_engineer,out_demo_data_engineer_road_bigtech_platform,strategy,\N,cluster,bigtech_platform,빅테크·플랫폼 지원자는 추가 요구 항목을 STEP 01~03 안에서 함께 채우는 것이 유리하다.,"{""cluster_id"": ""bigtech_platform"", ""concepts"": [""cc_data_engineer_spark-optimize"", ""cc_data_engineer_cost-optimize"", ""cc_data_engineer_streaming-pipeline""]}",0.66000,"{""evidence_count"": 0.6, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000030,an_demo_data_engineer,out_demo_data_engineer_road_startup,strategy,\N,cluster,startup,스타트업 지원자는 추가 요구 항목을 STEP 01~03 안에서 함께 채우는 것이 유리하다.,"{""cluster_id"": ""startup"", ""concepts"": [""cc_data_engineer_ownership-story"", ""cc_data_engineer_spark-optimize"", ""cc_data_engineer_ml-dataset""]}",0.66000,"{""evidence_count"": 0.6, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000031,an_demo_data_engineer,out_demo_data_engineer_road_b2b_saas,strategy,\N,cluster,b2b_saas,B2B SaaS 지원자는 추가 요구 항목을 STEP 01~03 안에서 함께 채우는 것이 유리하다.,"{""cluster_id"": ""b2b_saas"", ""concepts"": [""cc_data_engineer_metric-doc"", ""cc_data_engineer_infra-basics"", ""cc_data_engineer_data-quality""]}",0.66000,"{""evidence_count"": 0.6, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000032,an_demo_data_engineer,out_demo_data_engineer_road_fintech_finance,strategy,\N,cluster,fintech_finance,핀테크·금융 지원자는 추가 요구 항목을 STEP 01~03 안에서 함께 채우는 것이 유리하다.,"{""cluster_id"": ""fintech_finance"", ""concepts"": [""cc_data_engineer_reconciliation"", ""cc_data_engineer_data-quality"", ""cc_data_engineer_governance-rule""]}",0.66000,"{""evidence_count"": 0.6, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000033,an_demo_data_engineer,out_demo_data_engineer_road_si_enterprise,strategy,\N,cluster,si_enterprise,SI·대기업 지원자는 추가 요구 항목을 STEP 01~03 안에서 함께 채우는 것이 유리하다.,"{""cluster_id"": ""si_enterprise"", ""concepts"": [""cc_data_engineer_standard-doc"", ""cc_data_engineer_requirement-doc"", ""cc_data_engineer_handover-story""]}",0.66000,"{""evidence_count"": 0.6, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_data_engineer_000034,an_demo_data_engineer,out_demo_data_engineer_road_game,strategy,\N,cluster,game,게임사 지원자는 추가 요구 항목을 STEP 01~03 안에서 함께 채우는 것이 유리하다.,"{""cluster_id"": ""game"", ""concepts"": [""cc_data_engineer_streaming-pipeline"", ""cc_data_engineer_volume-story"", ""cc_data_engineer_metric-doc""]}",0.66000,"{""evidence_count"": 0.6, ""independent_companies"": 0.4, ""source_tier_score"": 1.0, ""sample_status_score"": 0.6, ""entailment_score"": 0.0, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000001,an_demo_fullstack,out_demo_fullstack_stat_overall,statistic,\N,overall,fullstack,최근 1년 풀스택 공고의 100%가 Node.js·TypeScript 서버 구현 을 요구한다.,"{""dimension_id"": ""dim_fullstack_node-typescript"", ""period_id"": ""y2026"", ""numerator"": 18, ""denominator"": 18}",0.90000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 0.95, ""sample_status_score"": 0.9, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_fullstack_000002,an_demo_fullstack,out_demo_fullstack_stat_overall,statistic,\N,overall,fullstack,최근 1년 풀스택 공고의 100%가 React 화면 구현 을 요구한다.,"{""dimension_id"": ""dim_fullstack_react-ui"", ""period_id"": ""y2026"", ""numerator"": 18, ""denominator"": 18}",0.90000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 0.95, ""sample_status_score"": 0.9, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_fullstack_000003,an_demo_fullstack,out_demo_fullstack_stat_overall,statistic,\N,overall,fullstack,최근 1년 풀스택 공고의 83%가 REST API 설계·연동 을 요구한다.,"{""dimension_id"": ""dim_fullstack_rest-api"", ""period_id"": ""y2026"", ""numerator"": 15, ""denominator"": 18}",0.90000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 0.95, ""sample_status_score"": 0.9, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_fullstack_000004,an_demo_fullstack,out_demo_fullstack_stat_overall,statistic,\N,overall,fullstack,최근 1년 풀스택 공고의 89%가 관계형 데이터베이스 모델링 을 요구한다.,"{""dimension_id"": ""dim_fullstack_rdb-modeling"", ""period_id"": ""y2026"", ""numerator"": 16, ""denominator"": 18}",0.90000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 0.95, ""sample_status_score"": 0.9, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_fullstack_000005,an_demo_fullstack,out_demo_fullstack_stat_overall,statistic,\N,overall,fullstack,최근 1년 풀스택 공고의 89%가 클라우드 배포·운영 을 요구한다.,"{""dimension_id"": ""dim_fullstack_cloud-deploy"", ""period_id"": ""y2026"", ""numerator"": 16, ""denominator"": 18}",0.90000,"{""evidence_count"": 1.0, ""independent_companies"": 1.0, ""source_tier_score"": 0.95, ""sample_status_score"": 0.9, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 1.0}",verified
claim_demo_fullstack_000006,an_demo_fullstack,out_demo_fullstack_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 공고는 동작하는 화면과 API 을 넘어 응답 시간을 재고 하나라도 줄여 본 경험 을 기대한다.,"{""topic"": ""성능"", ""cluster_id"": ""bigtech_platform"", ""evidence_line"": ""월 수천만 건 요청을 처리하는 커머스 서비스의 응답 속도를 함께 개선합니다.""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000007,an_demo_fullstack,out_demo_fullstack_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 공고는 직접 배포해 본 경험 을 넘어 파이프라인을 구성하고 되돌릴 수 있는 상태까지 을 기대한다.,"{""topic"": ""배포 자동화"", ""cluster_id"": ""bigtech_platform"", ""evidence_line"": ""Docker와 CI/CD로 배포 과정을 자동화해 보신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000008,an_demo_fullstack,out_demo_fullstack_intp_bigtech_platform,cluster_generalization,inferred_requirement,cluster,bigtech_platform,빅테크·플랫폼 공고는 API 설계와 화면 연동 을 넘어 여러 팀과 합의해 응답 구조를 정한 경험 을 기대한다.,"{""topic"": ""API 계약"", ""cluster_id"": ""bigtech_platform"", ""evidence_line"": ""REST API의 응답 구조를 팀과 합의해 정해 보신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000009,an_demo_fullstack,out_demo_fullstack_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 공고는 맡은 기능 구현 을 넘어 설계와 배포까지 스스로 결정한 기록 을 기대한다.,"{""topic"": ""오너십"", ""cluster_id"": ""startup"", ""evidence_line"": ""기능 하나의 설계와 배포까지 스스로 결정하고 책임집니다.""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000010,an_demo_fullstack,out_demo_fullstack_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 공고는 클라우드에 배포해 본 경험 을 넘어 혼자 운영까지 이어 본 경험 을 기대한다.,"{""topic"": ""배포"", ""cluster_id"": ""startup"", ""evidence_line"": ""AWS에 직접 배포하고 운영해 보신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000011,an_demo_fullstack,out_demo_fullstack_intp_startup,cluster_generalization,inferred_requirement,cluster,startup,스타트업 공고는 기능 하나 완성 을 넘어 짧은 주기로 고쳐 다시 내보내는 습관 을 기대한다.,"{""topic"": ""반복 속도"", ""cluster_id"": ""startup"", ""evidence_line"": ""사용자 반응을 확인하고 다음 주에 바로 고치는 주기로 일합니다.""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000012,an_demo_fullstack,out_demo_fullstack_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 공고는 기능이 동작하는 상태 을 넘어 환경이 달라도 같은 기능이 동작하도록 나눈 구조 을 기대한다.,"{""topic"": ""다중 고객사"", ""cluster_id"": ""b2b_saas"", ""evidence_line"": ""여러 고객사 환경에서 같은 기능이 안정적으로 동작하도록 만듭니다.""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000013,an_demo_fullstack,out_demo_fullstack_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 공고는 API 설계와 화면 연동 을 넘어 남이 읽고 붙일 수 있는 문서까지 을 기대한다.,"{""topic"": ""외부 연동"", ""cluster_id"": ""b2b_saas"", ""evidence_line"": ""REST API 문서를 작성하고 외부 연동을 도와 보신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000014,an_demo_fullstack,out_demo_fullstack_intp_b2b_saas,cluster_generalization,inferred_requirement,cluster,b2b_saas,B2B SaaS 공고는 실패 처리와 사용자 피드백 을 넘어 테스트로 회귀를 막는 습관 을 기대한다.,"{""topic"": ""안정성"", ""cluster_id"": ""b2b_saas"", ""evidence_line"": ""테스트 코드를 작성하는 습관이 있으신 분""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.66667, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000015,an_demo_fullstack,out_demo_fullstack_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 공고는 공통 항목에 없는 신규 요구 을 넘어 로그인과 권한 확인을 직접 구현한 경험 을 기대한다.,"{""topic"": ""인증·인가"", ""cluster_id"": ""fintech_finance"", ""evidence_line"": ""인증·인가 흐름을 구현해 보신 분""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000016,an_demo_fullstack,out_demo_fullstack_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 공고는 스키마 설계와 쿼리 을 넘어 트랜잭션으로 값이 어긋나지 않게 지키기 을 기대한다.,"{""topic"": ""정합성"", ""cluster_id"": ""fintech_finance"", ""evidence_line"": ""관계형 데이터베이스에서 트랜잭션을 다뤄 보신 분""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000017,an_demo_fullstack,out_demo_fullstack_intp_fintech_finance,cluster_generalization,inferred_requirement,cluster,fintech_finance,핀테크·금융 공고는 오류를 화면에 알리기 을 넘어 오류 응답 형태와 재시도 규칙까지 정하기 을 기대한다.,"{""topic"": ""실패 처리"", ""cluster_id"": ""fintech_finance"", ""evidence_line"": ""REST API의 오류 응답과 재시도 규칙을 정해 보신 분""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000018,an_demo_fullstack,out_demo_fullstack_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 공고는 코드와 README 을 넘어 요구사항 정의서와 변경 이력까지 을 기대한다.,"{""topic"": ""산출물 문서"", ""cluster_id"": ""si_enterprise"", ""evidence_line"": ""요구사항 정의서와 산출물 문서를 작성해 보신 분""}",0.80000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
claim_demo_fullstack_000019,an_demo_fullstack,out_demo_fullstack_intp_si_enterprise,cluster_generalization,inferred_requirement,cluster,si_enterprise,SI·대기업 공고는 테이블 설계 을 넘어 이미 쓰이는 데이터를 건드리지 않고 정리하기 을 기대한다.,"{""topic"": ""데이터 모델"", ""cluster_id"": ""si_enterprise"", ""evidence_line"": ""업무 데이터를 담는 관계형 데이터베이스 스키마를 정리합니다.""}",0.65000,"{""evidence_count"": 1.0, ""independent_companies"": 0.33333, ""source_tier_score"": 0.95, ""sample_status_score"": 0.6, ""entailment_score"": 0.88, ""contradiction_penalty"": 0.0, ""coverage_score"": 0.8}",verified
